MineID,MineName,latitude,longitude,TotalExemptions
405778,Big Rock Creek,34.509444,-117.853333,97
402638,Maricopa Plant,33.733611,-117.798611,7384
4500064,Northport Limestone,48.895,-117.798333,247
401974,Hallwood Plant,33.738888,-117.766666,100
4500983,Lane Mtn Silica Quarry & Mill,48.131111,-117.744167,11182
2602493,Hazemag Impact Crusher S/N HU1732,40.899722,-117.736944,537
200722,CEMEX - HWY 95,40.972777,-117.735833,19967
1001898,Crusher,40.972777,-117.735833,41267
2602302,Mineral Ridge Mine,37.793333,-117.719444,35545
4500407,NORHTWEST MARBLE PRODUCTS,48.28,-117.717778,29131
4503529,Chewelah Plant,48.252778,-117.715278,4727
400743,Boron Operations,35.022222,-117.703333,165843.6
404901,Intravaia Screening,34.121666,-117.689166,261
402884,El Toro Materials Co,33.665,-117.6525,1159
2600002,Premier Magnesia LLC,38.885833,-117.643611,124814
401987,Campus Plant ,34.136667,-117.636389,7355
402964,Taft Production Company & Mines,34.136667,-117.636389,15000
404483,Sydney Peak Stone,35.37,-117.63,50617.9
402801,Orange County Operation,33.513888,-117.580555,19030
405776,Ranch Rock Haven,34.163333,-117.575556,5493
405444,Ranch Rock Capo,33.884722,-117.567778,564
405189,Inland Rock Plant,34.146944,-117.543055,35
403646,All American Aggregates,33.868333,-117.524722,60253
405525,Ingalls Park Grading,33.936111,-117.523889,1875
405095,Corona Plant,33.86,-117.521666,5744
400191,3M Corona Plant,33.848333,-117.511944,74801
405075,3M,33.848333,-117.511944,30246
404758,Eagle Valley Quarry,33.845,-117.510555,4249
404157,Chandler Aggregates-Sierra Plant,33.7575,-117.483055,11917.6
403684,MAITRI CANYON PLANT,33.745833,-117.477777,5736
2602693,Vista Mine,40.968889,-117.466389,35598
405450,Plant #4,33.784167,-117.464167,651
404680,Pyrite Quarry,34.03,-117.458056,243
405554,Portable Crusher (Rental),34.03,-117.458055,60
3502970,Durkee Cement Plant,44.5437,-117.421,165148
405392,Rialto,34.150556,-117.418333,2428
405713,Portable Crusher 1,33.899722,-117.398611,7128
400010,Crestmore Quarry,34.033889,-117.390278,17459
405847,California Silica Products,34.558333,-117.383888,42620
405276,CR Briggs,35.762777,-117.371666,62574
405595,Harlow Quarry/Corona,33.896388,-117.37,425
405638,Nichols Road Pit,33.705833,-117.364722,154
4500366,Pend Oreille Mine,48.881944,-117.359722,30872
4503449,Elk Pit,48.023056,-117.350556,43500
400011,Oro Grande Quarry,34.606389,-117.335833,227649
405557,TXI-Riverside Cement,34.606388,-117.335833,6261
400037,Colton Plant & Quarry,34.057777,-117.334444,2747
405520,Plant 5B,34.057777,-117.334444,193
405322,"Alpha Materials, Inc.",34.063889,-117.306667,15167
400281,Victorville Cement Plant,34.538055,-117.2925,133289.7
401104,Protech Minerals Inc ,34.534166,-117.286388,5440
2601942,Twin Creeks Mine,40.9625,-117.2675,145808
2602233,GETCHELL MINE,40.9625,-117.2675,100410
2602314,Midas Mine,40.9625,-117.2675,483975
2602562,Pinson Underground,40.9625,-117.2675,124
2602679,Sage Mill,40.9625,-117.2675,802
2602286,Turquoise Ridge ,41.215833,-117.244167,373787.47
2602167,February Premier,37.713055,-117.230833,267
2602732,Big Blossom,37.105,-117.225,47500
404652,Redlands,34.057222,-117.208611,16100
405701,Black Mountain Quarry,34.615833,-117.206944,87236.2
3503733,CONNER CREEK MINE,44.549166,-117.198055,193
405632,Roadrunner 32,33.740556,-117.181667,32000
405518,Fab-Tech 18,33.740555,-117.181666,3580
405683,Rosemary,33.337778,-117.146389,1007
2600078,NEVADA BARTH IRON MINE AND  MILL,40.568888,-117.130555,5585
2601597,PINSON MINE ,41.035833,-117.126389,23491
3503249,Teague Mineral Products,43.586944,-117.121944,2612
4503112,Portable Crusher,46.779166,-117.115277,11992
405097,Juniper Rock Corporation,33.76,-117.110556,956
2602081,MARIGOLD MINE,40.76,-117.103056,2354
2602159,Lone Tree Mine ,40.76,-117.103056,4016
2602542,GoldWedge,38.543889,-117.087778,9276
2602658,Manhattan Gulch,38.538888,-117.074722,315
1002112,Crushing Plant #6,46.375,-117.047778,41500
1001609,Plant #2,46.375,-117.047777,272
1001658,Plant #1,46.375,-117.047777,21372
1001776,Plant #3,46.375,-117.047777,1143
1001902,Plant #5,46.375,-117.047777,100
4503314,Evans Road Pit,46.416389,-117.045278,100
2600594,Smoky Valley Common Operations,39.028611,-117.038888,34379
405717,Inland Valley Materials LLC,33.098888,-117.027222,4558
405710,Brown Mountain ,33.168055,-117.02,2180
1002018,Post Falls Quarry,47.716111,-116.994722,100
400167,Omya California,34.387222,-116.945833,11073
2600411,Greystone Mine ,40.650556,-116.945278,811
2600828,Battle Mountain Grinding Plant,40.650556,-116.945278,5348
1002169,New Acers,43.785277,-116.943333,785
2602239,Rossi Jig Plant ,40.637222,-116.943333,17674
3503437,Ontario Pit,44.021111,-116.938056,981
2601871,Comstock Mining LLC,40.632777,-116.937777,88
2600550,Phoenix Mine,40.642222,-116.934167,110908.9
2601152,Argenta Mine And Mill,40.642222,-116.934167,4669
404910,Enniss Lakeside Plant,32.901388,-116.931666,999
400135,JAMACHA QUARRY,32.761388,-116.927777,16188
1001925,Portable Plant,43.945277,-116.925555,8944
400219,Lucerne Valley Plant and Quarry,34.367222,-116.911388,19940
400133,El Cajon Quarry,32.764722,-116.89,537
405690,Lucerne Valley,34.370278,-116.862778,2614
400157,Cushenbury Plant ,34.354444,-116.855833,63758
404707,RED TOP MINE,34.513611,-116.842222,6226
2602434,3 D Pit,40.518611,-116.828889,393
402774,Cabazon,33.9225,-116.814167,1105
1002141,Superior Construction & Excavating Inc.,43.6825,-116.802777,3403
1001884,ICA Portable Crusher,47.715555,-116.799444,17
1001915,Fighting Creek Materials Inc,47.857222,-116.754167,34
2602625,Beatty Quarry,36.998056,-116.754167,50
1002035,Summit Stone Portable,43.69,-116.723333,30
1000792,Frank Linscott,48.173888,-116.647222,1917
2601503,Sterling Mine,36.827778,-116.633056,926
1002202,DIAMOND CREEK MILL INC.,43.078888,-116.615277,15261
2602691,Fire Creek,40.456944,-116.577778,717
1002175,Power Screen,48.210277,-116.559444,9334
1002131,Crusher #1,47.313333,-116.551944,21192
1001905,Portable Crusher #2,43.6975,-116.546666,273
1000676,Pugh Portable Crusher,47.304722,-116.533333,5202.2
1002103,Pugh Portable Unit #2,47.304722,-116.533333,4181
1002138,DeBoer S&G Owyhee Pit,43.375555,-116.528888,243
2600412,DUNPHY MILL,40.708611,-116.526667,13033
1001647,Portable Crusher,48.370277,-116.525833,403
1001919,Crusher #2,48.370277,-116.525833,467
2602572,Black Rock Canyon,40.511388,-116.524722,3319
1002004,Portable Crusher No 1,43.586666,-116.473333,68658
2601043,Amargosa Quarry and Plant,36.45,-116.469722,15531
404807,Thousand Palms Pit,33.845555,-116.405,503
2600101,Cind R Lite Cinder Cone Mine,36.642777,-116.395833,143
1000352,Riener Crushing,46.154444,-116.389722,443
2600827,Barrick Cortez Inc.,40.545278,-116.372222,232336
2602573,Barrick Cortez Underground,40.545278,-116.372222,22830
1001422,Portable Crusher No. 4,46.049722,-116.349722,18382
1001655,Portable Crusher No 3,46.049722,-116.349722,17663
1000740,Eagle Pit,43.681944,-116.321388,355
1002045,CLEMENTS-DECHAMBEAU,43.667927,-116.318153,804
1002067,Salmon River Rock Products,45.761667,-116.300833,21240
405281,Silverlake Mine ,35.396111,-116.296111,2330
1000326,Mt Home Wash Plant,43.584166,-116.258611,150
1002036,Dunlap Quarry,46.479444,-116.255277,2564
401854,Indio,33.768888,-116.237222,211
1002089,Crusher #1,43.502359,-116.199153,60
2602678,Mill 6,40.785556,-116.186111,1892
1002212,Portable Screen,47.996666,-116.177777,3318
1002171,Overman's Western Stone,48.100277,-116.177222,226
1001818,Central Paving Portable Crusher #1,43.551944,-116.170277,100
1001994,Central Paving Co Inc Portable Crusher 2,43.551944,-116.170277,100
404209,West Coast Aggregate Supply Inc,33.636666,-116.162222,2196
1001643,Portable Crusher #2,43.510833,-116.143055,1105
2602307,Ruby Hill Mine,39.8775,-116.135833,14978
400915,PLASTER CITY QUARRY,33.130833,-116.132777,1304
1001911,Mt Solo Pit,45.926666,-116.1225,38620
2600062,Genesis,40.713889,-116.103889,158593
2600500,South Area ,40.713889,-116.103889,566466
2601089,Goldstrike Mine,40.713889,-116.103889,204225.75
2602246,Meikle Mine,40.713889,-116.103889,484429
2602300,Storm Exploration Decline,40.713889,-116.103889,58751
2602481,Chukar,40.713889,-116.103889,7177
2602512,Leeville,40.713889,-116.103889,436559.6
2602661,Exodus,40.713889,-116.103889,22817
2602673,Roaster Operations,40.713889,-116.103889,8460
2602674,Mill/Autoclave Operations,40.713889,-116.103889,30045
2602689,Pete Bajo,40.713889,-116.103889,26357
2602374,Deep Star,40.713888,-116.103888,114120
1001942,CCI - McCall Wash Plant,44.911006,-116.098736,712
1000089,Sunshine Mine,47.526111,-116.051667,14043
401807,Robert E Hove Pit,34.136389,-115.983889,22225
1000082,Galena,47.485,-115.961389,240614
1002190,Rock Solid,46.375833,-115.952777,1343
2401467,Troy Mine Inc.,48.463333,-115.889722,359970
1002101,Nelson,43.835555,-115.830833,21384
2602640,Terex Cobra Impact Crusher,40.8125,-115.815,450
2602697,Emigrant ,40.840556,-115.811667,100
1000088,Lucky Friday,47.470278,-115.801944,200828
2601621,Jerritt Canyon Mill,40.8325,-115.763056,389157
2602299,SSX Mine,40.8325,-115.763056,19381
2602397,Lee Smith Mine,40.8325,-115.763055,400
2602292,Pardo Quarry,40.867778,-115.705,7247
2601842,Bald Mountain Mine,39.942222,-115.614722,36779
402542,Mt Pass Mine & Mill,35.471944,-115.574444,120846
405237,Crushing Screening,32.978611,-115.512777,3743
405771,Dalton Mining Services,35.764722,-115.496944,200
405815,Beck Mine,35.2375,-115.495,100
2602666,Amy Mine,41.900556,-115.425833,100
2602651,Primm Quarry,35.614722,-115.390278,50
2602142,Lone Mountain Pit,36.254167,-115.324167,123711
2600460,Wells Cargo Inc ,36.1275,-115.256388,8893
2602375,Blue Diamond Crusher ,36.02,-115.225555,10478
2601845,Sloan Quarry #1001,35.942777,-115.216388,16619
2602522,TPC Aggregates Jean Quarry,35.981944,-115.191666,756
2602552,Eldorado,37.396111,-115.178055,2242
2602386,Pioneer Gypsum Mining Inc,36.254444,-115.176944,208
2602615,Sloan,35.965833,-115.173055,540
2602200,Portable Crusher #1006,36.238889,-115.106111,160
2602582,Heavy Duty LLC,36.019444,-115.101944,4405
2600093,Pabco Gypsum Apex Quarry,36.195555,-115.08,5997
202857,360CEC,36.063333,-115.0525,4303
2601916,Robinson Operation,39.266389,-114.987222,121945.2
2602567,Portable Plant ,39.255556,-114.967778,11895
2602603,Big Ledge Mine,41.111666,-114.964444,1595
2602609,Jericho Heights,36.037222,-114.963611,22302
2602546,Modoc Pit,35.465269,-114.919701,2282
2600081,Apex Quarry and Plant,36.357222,-114.910278,78320
2602406,510CEC,35.442777,-114.910277,9471
2602279,Apex Landfill,36.374722,-114.861389,57275
2600438,Boulder Ranch Quarry,35.978611,-114.831666,33377
2402222,CASTLE ROCK,48.06156,-114.821138,2000
1002038,LJ Plant,42.669444,-114.759722,6145.5
202961,BLT Companies,32.698333,-114.692777,794
2402247,Camas Site #1,47.515278,-114.619722,200
2602646,DRY CREEK MILL SITE,41.299722,-114.619167,431
202470,BLAISDALE,32.713055,-114.605277,1073
202827,SOUTH YUMA PIT,32.553055,-114.580277,254
2602296,Ready Mix Inc.- Moapa Crusher,36.654166,-114.573055,11007.4
2402432,Hot Springs Quarry,47.618056,-114.567222,317
200758,Rinker Materials Bullhead ,35.113611,-114.546944,1401
202767,Pass Canyon,35.128056,-114.545,28518
2602012,Cedar Rapids-Crusher,37.6275,-114.511388,5460
2602287,Legacy Rock Portable,36.713055,-114.469722,185
202620,Gold Road Mine,35.006944,-114.453056,3078
2600390,Simplot Mill & Pit #1,36.515833,-114.430555,10100
2402355,Fischer Quarry,47.823611,-114.411111,27
1000531,Thompson Creek Mine,44.259166,-114.399722,44261
2401963,Portable Crusher,48.252222,-114.355,1705
2401964,Wash Plant,48.252176,-114.35496,7020
203022,Sand Pit,34.483888,-114.3225,10602
202677,White Hills Quarry,35.799444,-114.310833,5105
203089,450CEC,35.792222,-114.306111,9344
2401460,CARLSON PIT,48.345277,-114.300555,143
203000,Copperstone Mine,33.875556,-114.284722,663
1001713,Glendale Portable Plant,43.413859,-114.272317,460
2402095,Kalispell Redi Mix Wash Plant,48.2675,-114.262778,388
1000772,Walker Sand & Gravel Ltd Co,43.40089,-114.256152,125
2402437,Paveco,48.312777,-114.232777,49
203232,Fancher,33.663888,-114.23,100
2401015,TRUMAN PIT,48.225833,-114.221388,586
202520,Chloride Quarry,35.429722,-114.215277,1578
2402305,Far West Pit,47.008056,-114.211667,60.76
2602505,Stardust Claims,38.886111,-114.191388,200
203271,Tennessee Mine,35.415,-114.190556,9970
200843,Mineral Park Inc.,35.335,-114.178611,13561
202902,Portable Screen,35.164167,-114.174167,200
202546,"Mineral Park Materials, LLC",35.372222,-114.158333,934
2402264,DBRM Pit-North,46.332778,-114.147778,50
2601906,Pilot Peak ,40.923611,-114.096389,7010
2402341,Mickelson Rock Products,46.741944,-114.081388,176
202688,MC CALL PIT,35.216944,-114.071944,8
2602440,Topaz Mine,36.805555,-114.067222,3104
2402022,Portable Crusher #1,46.917777,-114.054166,90
203132,D. L. Poole & Sons,35.189444,-114.053055,198
2402424,Woods Bay Sand & Gravel I,48.001388,-114.05,6320
203048,PE 379,35.884444,-114.045555,1052
202638,Double J Sand & Rock LLC,35.352777,-114.044166,1910
1002021,"Anderson Asphalt Paving, Inc.",43.214564,-114.012382,3343
201062,Hualapai Pit,35.174167,-114.006667,968
1001476,Oakley Valley Stone Inc,42.103055,-113.925277,360
1002178,Sawtooth # 3,42.387859,-113.885671,73
1001836,Dollar Dredge,42.561389,-113.833056,50000
202698,Cedar Hills Site,35.184167,-113.796111,3549
1001974,Oakley Yard,42.019722,-113.7625,2000
203220,Sonas Pit,33.643333,-113.668055,257
202986,Pit #1 Wash Plant,36.428611,-113.628611,2312
201457,Nelson Quarry &  Plant,35.459166,-113.614444,9219
203122,Hackberry,35.121389,-113.609167,8705
202145,Black Rock Mine,37.076389,-113.589444,173
203312,Silver Queen Mine,34.667222,-113.589444,8
4201122,Big Water,37.123333,-113.56,4160
4202099,Western Rock Fast Pack,37.122778,-113.556111,2507
1001772,Kloepfer PP No 1,42.376355,-113.536572,116037
4201927,Comstock / Mountain Lion,37.626944,-113.341667,915
2402560,Munis Pit,46.266389,-113.339167,537
2401648,Contact Concentrator,46.330555,-113.295277,4914
202804,Big Horn Mine,33.771388,-113.239444,1227
2400489,S & N Pit,46.169722,-113.169444,132
200137,Freeport-McMoRan Bagdad Inc ,34.594722,-113.168611,43342
2402582,Gold Rule Placer Mine,46.6675,-113.147222,421
4200366,QUALITY PIT,37.712778,-113.078611,181
203017,Belmont Pit,33.963888,-112.800277,1265
2400157,Barretts Mill,45.159722,-112.708055,1011
4201206,Red Dome Inc,39.32,-112.671389,13534
203209,Buckeye Hills Plant,33.276111,-112.632222,1239
203165,Buckeye Plant,33.326363,-112.611648,744
4201647,Cricket Mountain Plant & Quarry,39.352222,-112.577222,2352
203229,Buckeye Plant #24,33.43,-112.573611,970
202443,Arizona #1,36.986667,-112.550278,1043
1001269,Merrill Pit,42.928055,-112.545555,4824
2400338,Continental Mine,46.013113,-112.522628,71385
2402563,Butte Highlands,45.791389,-112.517222,373
2401907,Butte Silver Bow Crusher,46.003055,-112.516944,31
202990,American Sand and Rock Catclaw Mine,33.93894,-112.501371,99
203116,Estrella North,33.298055,-112.486944,12803
202713,Roeder et all ,35.224722,-112.484167,1300
202707,Lizard Group,35.225,-112.484166,341
202855,Perez Quarry,35.233055,-112.4825,674
203084,Crusher #1,34.004722,-112.476944,2047
202717,Apple Tree,34.885555,-112.468333,100
203243,Drake Quarry,34.885555,-112.468333,95124
203016,Portable Plant #1,34.54,-112.467778,800
4202519,Coal Hollow Mine,37.406111,-112.454167,1536
1001328,Thermocal Minerals of Idaho LLC ,44.220277,-112.452222,13741
202913,Chino Pit,34.82,-112.449444,17
4201247,CRUSHING & SAMPLING UNIT,40.591944,-112.418889,1709
201222,Yavapai Plant #22,34.643055,-112.414444,1158
1001827,Plant 1,43.2075,-112.405555,1474
1002187,Plant 4,43.207567,-112.405492,8
202878,Goodyear Wash Plant #13,33.407777,-112.3575,1124
202135,Prescott Valley Pit,34.584399,-112.342656,189
4202465,Bauer,40.485,-112.34,873
202646,AGUA FRIA PIT-RIVER RANCH,33.510277,-112.323888,317
200720,CEMEX - GLENDALE,33.536388,-112.320277,5122
203192,Portable #6,33.532778,-112.308889,50200
200632,SUN CITY PLANT,33.616944,-112.3075,481
201870,Sun City Pit,33.666666,-112.305833,15209
4202480,Stockton Pit,40.305556,-112.286111,306
2401079,Drumlummon Mine ,46.748611,-112.267222,29483
2402467,Victoria / Madison ,45.6575,-112.264722,5928
2401417,Golden Sunlight Mine Inc,45.850833,-112.262222,6394
1000006,Inkom Plant,42.796388,-112.254166,241
1000655,Malad Plant,42.191587,-112.250799,677
202261,West Broadway ,33.408333,-112.227777,325
203060,67th. Ave Plant,33.392777,-112.196666,1707
202357,A B C Sand & Rock Inc,33.57,-112.189166,248
4202332,Riverside Pit,41.819444,-112.180277,3405
202611,Plant #35  51st  Ave-Pit,33.408333,-112.1725,1134
202791,Rio Grande Material,33.4,-112.168333,1613
4201996,Copperton Concentrator ,40.5504,-112.1558,43876
202867,Pit  #1 43rd Ave,33.414444,-112.151666,4778
2402072,Garnet USA LLC,45.371944,-112.128889,1971
201510,MADISON GRANITE PIT,33.755555,-112.108333,866
4202102,Parley's Stone,40.719444,-112.107222,431
200988,CEMEX - 19TH AVE,33.4125,-112.101666,26054
2402359,Safe Haven Mine,46.549722,-112.101666,2000
4201392,Kennecott Keystone Underground,40.564722,-112.100278,13831
2401992,Pipestone Quarry,45.870833,-112.0975,105
4200149,Bingham Canyon Mine,40.560555,-112.091111,28921
1000886,Portable Crushing Plant,43.424838,-112.086768,377
200001,Clarkdale Facility,34.769444,-112.074166,1027
202524,Clarkdale Plant #24,34.769438,-112.07407,75
202571,CEMEX -  MCCORMICK,33.448611,-112.073333,60
2401769,Montana Tunnels Mining Inc,46.364722,-112.073055,2998
4202381,West Valley Pit,40.653025,-112.060497,66
203257,Clarkdale Metals Corp,34.775833,-112.058888,1678
4201980,West Valley,40.653056,-112.047222,27800
202355,CEMEX - MARICOPA,33.083888,-112.038333,8040
1001326,133 Crusher H-K Portable Plant,43.493611,-112.036944,349
1002142,Portable Plant 44,43.493611,-112.036944,112
1002106,Landon Excavating Plant #1,43.519015,-111.983927,2878
202589,71-21 1313 Cedarapids Crusher/Screen,33.426944,-111.9775,4200
4202192,West Jordan Pit,40.626106,-111.970135,163
200630,Red Pit Mine,35.259444,-111.960555,330
2400497,Helena Sand & Gravel-Portable Wash Plant,46.616944,-111.949444,262
2401412,Helena Sand & Gravel Portable Crusher,46.616944,-111.949444,203
2402140,Screen Plant,46.616944,-111.949444,100
203035,MVP 450,33.4325,-111.934444,15000
2401524,Mammoth Mine,45.736295,-111.925018,403
4201975,"Lakeview Rock Products, Inc.",40.812377,-111.918748,2810
2400015,MONTANA CITY PLANT,46.55,-111.915277,2537
202606,CEMEX - CAMP VERDE,34.615084,-111.914327,3626
4202130,Lehi Point East,40.463056,-111.911111,704
4202517,Beef Hollow,40.502222,-111.888889,100
203075,Maricopa Pit,33.120277,-111.888055,1829
4200400,Valley Pit,40.502222,-111.877222,1053
4202457,Grantsville Sand,40.406944,-111.874722,17841
4200297,REDMOND MINERALS SALT MINES,39.047222,-111.870278,2660
203095,MESA,33.421944,-111.865277,625
2402112,HRM Mobile Processing Plant,48.536944,-111.860833,130
2402221,Bay Materials Crusher,48.505342,-111.857159,386
1202011,MARTIN PIT,40.601666,-111.838333,2250
202116,Santan Pit,33.145,-111.83,1260
2402199,Port #1,46.669166,-111.822777,750
201503,Mesa Mine,33.422269,-111.82264,799
1001937,D Blosch Crushing Inc,43.641389,-111.818333,29846
4201665,LEAMINGTON CEMENT PLANT,39.696944,-111.809166,18496
