CURRENT_MINE_NAME,CURRENT_MINE_STATUS,CURRENT_CONTROLLER_NAME,CURRENT_OPERATOR_NAME,PRIMARY_SIC,latitude,longitude
Sugar Ridge Mine,Abandoned,Shand Alexander (Holdings) Ltd,B & Ls Contracting Inc,Coal (Bituminous),39.3667,-87.125
S & G Excavating Inc Pit #3,Abandoned,Steiner Kenneth E,S & G Excavating Inc,Coal (Bituminous),39.2208,-87.125
Pit #3,Abandoned,Trousdale J Eric,Trousdale Enterprises Inc,Coal (Bituminous),39.2208,-87.125
Powderly Mine,Abandoned,Ashland Inc,Arch On The Green Inc,Coal (Bituminous),37.2672,-87.125
Argo Pit,Abandoned,Gail  Beaird,Cordova Clay Company Inc,Coal (Bituminous),33.7819,-87.125
Burnwell Pit,Abandoned,Woods James R,Blue Water Mining Inc,Coal (Bituminous),33.725,-87.125
Oak Grove #1,Abandoned,Faulkner W E,Faulkner Energy Corp,Coal (Bituminous),33.3917,-87.125
Redstar,Abandoned,Twin Pines LLC,"Evergreen Mining, LLC",Coal (Bituminous),33.691388,-87.124166
BRC Alabama No. 3 LLC,Temporarily Idled,Steve  Rickmeier,BRC Alabama No. 3 LLC,Coal (Bituminous),33.386944,-87.124166
Schoate Preparation Plant,Temporarily Idled,Charles C  Ungurean,"Oxford Mining Company-Kentucky, LLC",Coal (Bituminous),37.254722,-87.123333
Sister Bay Properties,Intermittent,David Michael  Small; Kathleen  Sugden-Small,Door County Custom Stone Inc,Dimension Limestone,45.187211,-87.120945
Miller Creek Mine-Jenlin Pit,Abandoned,Peabody Energy,"Peabody Midwest Mining, LLC",Coal (Bituminous),39.357777,-87.120833
Moorman Surface Mine,Abandoned,Hanson PLC,Peabody Coal Company,Coal (Bituminous),37.3917,-87.1208
Primitive Ridge,Abandoned,Williams Jerry W,Apex Coal Corp,Coal (Bituminous),33.1056,-87.12
Thompson South Mine,Abandoned,RecyCoal,Thompson South 1 LLC,Coal (Bituminous),33.092222,-87.119722
Quicksand Coal Co Inc #1 Surface,Abandoned,Haddix Blackburn Jr,Quicksand Coal Company Inc,Coal (Bituminous),37.5719,-87.1181
Praco,Abandoned,Willingham Patrick,Southcoal-Praco Inc,Coal (Bituminous),33.5861,-87.1181
Hoosierville,Abandoned,Graber Jesse Jr,Marks Coal Company Inc,Coal (Bituminous),39.466667,-87.116667
Linton Mine No 1 Strip,Abandoned,Goldman Robert A & William B Gladstone,Abbott Coal & Energy Company,Coal (Bituminous),39.066667,-87.116667
West Blocton Test Pit,Abandoned,Costain Group PLC,B & G Mining Company Inc,Coal (Bituminous),33.116667,-87.116667
Sextet #1 Mine,Abandoned and Sealed,Badgett Russell Iii,Sextet Mining Corp,Coal (Bituminous),37.4492,-87.1164
Island #1 Prep Plant,Abandoned,Knight Kem & Brett,Lst Inc,Coal (Bituminous),37.4492,-87.1164
Caffee Creek Mine,Abandoned,Mcmillan Dewayne Keith,Sunbelt Mining Inc,Coal (Bituminous),33.1389,-87.1161
Hargrove Mine Site ,Abandoned,Ford F  Graham; Kevin C  Davis,"Vulcan Hargrove, L.L.C.",Coal (Bituminous),33.093888,-87.115277
B & M Terminal,Abandoned,Ashland Inc,Arch On The Green Inc,Coal (Bituminous),37.465,-87.1142
Island No 9 Strip,Abandoned,Natomas Company,Brown Badgett Inc,Coal (Bituminous),37.4628,-87.1139
Back In Black,Abandoned,Mark  Bowles,"Rapid Energy, Inc.",Coal (Bituminous),37.180277,-87.113888
Back in Black,Abandoned,Charles C  Ungurean,"Oxford Mining Company-Kentucky, LLC",Coal (Bituminous),37.180277,-87.113888
Island Dock,NonProducing,Robert E  Murray,"KenAmerican Resources, Inc.",Coal (Bituminous),37.464167,-87.113333
Universal #1,Abandoned,Otis  Skinner,Swasher Inc,Coal (Bituminous),33.5917,-87.1125
Universal #1,Abandoned,Ronald S  Bryant,Colonial Contracting Inc,Coal (Bituminous),33.5917,-87.1125
"Warrior River Services, LLC",Abandoned,Michael W  McClure,"Warrior River Services, LLC",Coal (Bituminous),33.586111,-87.1125
Birmingport Facility,Abandoned,Usx Corp,Warrior & Gulf Navagation Company,Coal (Bituminous),33.5756,-87.1122
No. 3 Mine,NonProducing,Walter Energy Incorporated,Jim Walter Resources Inc,Coal (Bituminous),33.368888,-87.111111
Warco #7,Abandoned,Williams Jerry W,Apex Coal Corp,Coal (Bituminous),33.1,-87.1111
Wegra Mine,Abandoned,Leo Al Joseph,Black Beauty Coal Company Inc,Coal (Bituminous),33.633333,-87.11
Halls Creek Mine,Temporarily Idled,Charles C  Ungurean,"Oxford Mining Company-Kentucky, LLC",Coal (Bituminous),37.245,-87.108333
Briar Hill Mine,Abandoned,Phoenix Coal Corporation,Schoate Mining Company Llc,Coal (Bituminous),37.245,-87.108333
Cup Creek Mine,Abandoned,Felson  Bowman,Solar Sources Inc,Coal (Bituminous),38.325,-87.1083
Hilsmeyer #2,NonProducing,Robert E  Childress; Loyd J  Cole,"Sun Energy Group, LLC",Coal (Bituminous),38.264167,-87.108056
Praco Mine,Temporarily Idled,Twin Pines LLC,"Evergreen Mining, LLC",Coal (Bituminous),33.626666,-87.1075
North Johns,Abandoned,Lanny E  Ross,R & S Resource Recovery Inc,Coal (Bituminous),33.360277,-87.106944
Nuckols Mine,Abandoned,Winn Jerry E,Winn Construction Company Inc,Coal (Bituminous),37.5239,-87.1061
Mine #1,Abandoned and Sealed,Mason James - Fred Carroll,Jentina Coal,Coal (Bituminous),36.8681,-87.1044
Auger #1,Abandoned,Michael T  McCullough,Black Hawk Mining Inc,Coal (Bituminous),39.2917,-87.1042
Eel Mine,Abandoned,Peabody Energy,Black Beauty Coal Company,Coal (Bituminous),39.291667,-87.104167
Powhatan Mine,Active,Radar USA Hold Corp; C Clay Inc,RAC Mining LLC,Coal (Bituminous),33.591388,-87.103611
Oak Grove #2,Abandoned,Faulkner W E,Faulkner Energy Corp,Coal (Bituminous),33.4919,-87.1036
Mcculley Mine,Abandoned,Williams Jerry W,Apex Coal Corp,Coal (Bituminous),33.1378,-87.1036
Birmingport Plant,Abandoned,MidAmerican Energy Holdings Company,Birmingham Syn Fuel Llc,Coal (Bituminous),33.587777,-87.103333
Alabama Fuel Products,Abandoned,Michael W  McClure,"Alabama Coal Recovery, LLC",Coal (Bituminous),33.587777,-87.103333
Wheat-Ardell Mine,Abandoned,Calvert John A,Pine Mountain Energy Inc,Coal (Bituminous),34.0347,-87.1031
Flatcreek Mine,Abandoned,Laguna Resources Inc,Laguna Resources Inc,Coal (Bituminous),33.6411,-87.1011
Murphy Pit,Abandoned,Gagnon Fred M,A I M E E,Coal (Bituminous),33.3078,-87.1011
Mallard Marsh,Abandoned,Greg  Olinger,United Minerals Inc,Coal (Bituminous),38.4,-87.1
Black Beauty,Abandoned,Sargent Bud L,B & L S Contracting Company,Coal (Bituminous),38.35,-87.1
Selvin Mine,Abandoned,Will Gene C,Will Mining Corp,Coal (Bituminous),38.133333,-87.1
Series Iv Inc Black Pit No 1,Abandoned,Saltzman Shirley,Series Iv Inc,Coal (Bituminous),38.016667,-87.1
Ayrgem Strip Mine,Abandoned,Cyprus Amax Minerals Company,Amax Coal Company,Coal (Bituminous),37.2489,-87.1
Powhatan Mine,Abandoned,Osborne Leroy Jr,Powhatan Fuel Company Inc,Coal (Bituminous),33.5917,-87.1
OAKMULGEE  CRUSHER,Intermittent,Charles L  Brassell,Asphalt Contractors Inc,Construction Sand and Gravel,32.399722,-87.099722
Equality,Active,Armstrong Energy Inc,"Armstrong Coal Company, Inc.",Coal (Bituminous),37.354167,-87.097778
Ace In The Hole,Active,Brent K  Bilsland,"Sunrise Coal, LLC",Coal (Bituminous),39.275,-87.096944
Redbird,Abandoned and Sealed,Ronald E  Laswell,Laswell Coal Company Inc,Coal (Bituminous),39.1633,-87.0969
Burton Bend Mine,Abandoned,Chamblee Derrell,Black Creek Land & Mineral Inc,Coal (Bituminous),33.7958,-87.0969
Pea Ridge Pit,Active,Steve  Cummings,Salter-3 C'S Construction Inc,Dimension Stone NEC,30.602777,-87.096388
Blocton #9 Washer,Abandoned,Black Diamond Coal Mining Company,Black Diamond Coal Mining Company,Coal (Bituminous),33.1133,-87.0961
Brimar Mine,Abandoned,Don  Foertsch,Little Sandy Coal Company Inc,Coal (Bituminous),39.2667,-87.0958
Atlas #1,Abandoned,Ronald E  Laswell,Laswell Coal Company Inc,Coal (Bituminous),39.1583,-87.0958
Atlas 1,Abandoned,Ronald E  Laswell,Laswell Coal Company Inc,Coal (Bituminous),39.1583,-87.0958
Mine No 1,Abandoned,Yeager Sandy A & Larry La Rue,L & Y Mining Company,Coal (Bituminous),33.1328,-87.0956
#1 Dredge,Abandoned,Carbontronics Synfuels Investors Lp,"PC Kentucky Synthetic Fuel #3, LLC",Coal (Bituminous),37.321944,-87.094444
Pit #3,Abandoned,Osborn Nicky,Osborn Coal Enterprises Inc,Coal (Bituminous),33.1361,-87.0944
Rose France Mine,Temporarily Idled,Charles C  Ungurean,"Oxford Mining Company-Kentucky, LLC",Coal (Bituminous),37.266388,-87.093611
Pit No 1,Abandoned,Upton L D,Double U Mining Company Inc,Coal (Bituminous),33.9417,-87.0936
West Blocton #1,Abandoned,Hurst Thomas H,B W S Technology Inc,Coal (Bituminous),33.1119,-87.0931
Martz Mine,Abandoned,James River Coal Company,Triad Mining Inc,Coal (Bituminous),39.234444,-87.093055
LYONS MINE,Abandoned,James River Coal Company,Triad Mining Inc,Coal (Bituminous),38.961111,-87.091944
Waste Recovery Site No 1,Abandoned,RecyCoal,Thompson South 1 LLC.,Coal (Bituminous),33.118611,-87.091944
Clay City Mine,Abandoned,MidAmerican Energy Holdings Company,Associates Mining Company,Coal (Bituminous),39.3,-87.0917
Hayden Mine,Abandoned,Phoenix Coal Corporation,R & L Winn Mining,Coal (Bituminous),37.61,-87.0917
Center Mine,Abandoned,Andalex Resources B V,West Ken Coal Corp,Coal (Bituminous),37.5417,-87.0917
Quinton,Abandoned,Donald M  Baxter,"Quinton Mining, LLC",Coal (Bituminous),33.683055,-87.089722
Oswayo #9,Abandoned,Timothy L  McCoy,Alabama Land & Mineral Corp,Coal (Bituminous),33.3342,-87.0886
Antioch Mine,Active,Felson  Bowman,"Solar Sources, Inc.",Coal (Bituminous),38.705277,-87.0875
Black Desert Mine,Abandoned,Carver David G,Friendship Energy Inc,Coal (Bituminous),37.1764,-87.0875
Beech Creek,Abandoned,John W  McElwain,"Western Kentucky Operating Services, LLC.",Coal (Bituminous),37.176388,-87.0875
Burton Bend,Abandoned,Faulkner W E,Faulkner Energy Corp,Coal (Bituminous),33.4731,-87.0872
Tucker Hollow Pit,Abandoned,Upton L D,Wolf Creek Mining Company Inc,Coal (Bituminous),33.7625,-87.0861
Bichler Pit,Intermittent,Thomas L  Brayak,Bichler Gravel & Concrete Co,Construction Sand and Gravel,45.799166,-87.085833
Crooked Creek Mine,Abandoned,Costain Group PLC,Energy Supply Inc,Coal (Bituminous),34.0456,-87.0853
Cold Springs West Mine,Temporarily Idled,Twin Pines LLC,"Evergreen Mining, LLC",Coal (Bituminous),33.935555,-87.085277
Beech Mine,Abandoned,Cyprus Amax Minerals Company,Beech Coal Company,Coal (Bituminous),39.266667,-87.083333
Tiger Mine,Abandoned,Shand Alexander (Holdings) Ltd,B & Ls Contracting Inc,Coal (Bituminous),39.016667,-87.083333
Cullman Pit No 1,Abandoned,Burgess A E-Charles R-Wm C,May & Associates,Coal (Bituminous),34.033333,-87.083333
Parker Branch,Abandoned,Phillips J N,Phillips Mining Company Inc,Coal (Bituminous),33.933333,-87.083333
White Oak Washer,Abandoned,Fortner James E,White Oak Mining Company Inc,Coal (Bituminous),33.816667,-87.083333
Dora Pit No 1,Abandoned,West Ed,Dora Mining Company Inc,Coal (Bituminous),33.716667,-87.083333
Hebron Mine,Abandoned,Radar USA Holding Corp,Birmingham Coal & Coke Company Inc,Coal (Bituminous),33.175,-87.083333
Auger Machine #51,Abandoned,Laird T  Orr Jr.,Green Hill Mining Inc,Coal (Bituminous),33.175,-87.083333
Nichols Construction Mine No 1,Abandoned,Nichols G C,Nichols Construction Company,Coal (Bituminous),33.1,-87.083333
White Oak Prep-Plant,Abandoned,Rich John W (Ky-Tn-In),Northern Coal Company Inc,Coal (Bituminous),39.2125,-87.0833
Crane Hill,Abandoned,Davidson Charles,J R C Corp Inc,Coal (Bituminous),34.0389,-87.0833
Yeshic,Abandoned,Costain Group PLC,Costain Coal Inc,Coal (Bituminous),33.1028,-87.0833
Woodstock-2,Intermittent,Gerald  Cobern,"Woodstock Trucking Co., Inc",Common Clays NEC,33.291944,-87.0825
Johns Washer Prep Plant,Abandoned,Black Diamond Coal Mining Company,Black Diamond Coal Mining Company,Coal (Bituminous),33.3481,-87.0819
Armstrong Prep and Dock Facility,Active,Armstrong Energy Inc,"Armstrong Coal Company, Inc.",Coal (Bituminous),37.424444,-87.081111
No 3 Mine,Abandoned and Sealed,Robert  Day,Debbie Coal Company,Coal (Bituminous),37.02,-87.0811
Switz City Mine,Abandoned,Cyprus Amax Minerals Company,Ayrshire Land Company,Coal (Bituminous),39.0264,-87.0806
Oswayo #5,Abandoned,Williams Jerry W,Apex Coal Corp,Coal (Bituminous),33.3444,-87.0806
Short Creek 8750,Temporarily Idled,Drummond Company Inc,"Drummond Company, Inc.",Coal (Bituminous),33.569444,-87.080555
Switz City,Temporarily Idled,RWE Trading Americas Inc; JMP Coal Holdings LLC,Triad Mining Inc,Coal (Bituminous),39.033056,-87.078056
Dora Pit,Abandoned,Batchelor Greg,J & G Coal Company Inc,Coal (Bituminous),33.7083,-87.0772
Beech Creek #1 Auger,Abandoned,Crook Marion S & Barbara Taylor,Beech Creek Energy Inc,Coal (Bituminous),37.1925,-87.076944
Magbee Bend No 1 Mine,Abandoned and Sealed,Bailey Darryl,Contract Augering Services Inc,Coal (Bituminous),33.8092,-87.0767
Weller Mine,Abandoned,Hobson Jimmy,Signa Mining Inc,Coal (Bituminous),33.3281,-87.0758
T & L Mine,Abandoned,Roger W  Perry; Rance  Perry; Leah  Perry-Haynie,Black Warrior Minerals Inc,Coal (Bituminous),33.7914,-87.0753
Scaffold Prairie Prep-Plant,Abandoned,Rich John W (Ky-Tn-In),Northern Coal Company Inc,Coal (Bituminous),39.1417,-87.075
Lyons,Abandoned,Danny  Jasper,Danny Jasper Inc,Coal (Bituminous),38.9917,-87.075
Scaffold Prairie,Abandoned,Graber Jesse Jr,Desert Energy Inc,Coal (Bituminous),39.1417,-87.0731
Lap Corner Mine,Abandoned,Graber Jesse Jr,Marks Coal Company Inc,Coal (Bituminous),39.4311,-87.0728
Mccarne Mountain Mine,Abandoned,Myers Brenda,Baron Coal Company Inc,Coal (Bituminous),33.7647,-87.0728
WALLACE PIT,Intermittent,C R  Campbell Sr,"SOUTH ALABAMA MATERIALS , INC.",Construction Sand and Gravel,31.105278,-87.072222
HMA Pulaski Quarry,Abandoned,JONES BROS INC; MANN  PENDLETON,Rogers Group Inc,"Crushed, Broken Limestone NEC",35.158611,-87.071111
Frontier Processing Inc,Abandoned,Rex Terrell (Terry)  Tittle,Frontier Processing,Coal (Bituminous),33.8153,-87.0708
Hilsmeyer Mine,Active,Robert E  Childress; Loyd J  Cole,"Sun Energy Group, LLC",Coal (Bituminous),38.269444,-87.068611
West Blocton Pit,Abandoned,Hobson Jimmy,J & S Corp,Coal (Bituminous),33.1678,-87.0678
Black Diamond Getmore Mine,Abandoned,Black Diamond Coal Mining Company,Black Diamond Coal Mining Company,Coal (Bituminous),33.3747,-87.0675
No 1 Strip,Abandoned,Cupps Johnny,Met Coal Company Inc,Coal (Bituminous),33.775,-87.0667
Sumiton Pit No 1,Abandoned,Cupps Charles,Palmetto Coal Company Inc,Coal (Bituminous),33.7694,-87.0667
Jagger No 1,Abandoned and Sealed,Matheson J N,Mend National Sales Inc,Coal (Bituminous),33.3569,-87.0667
Rio Grande,Abandoned,Peabody Energy; United Minerals Inc,United Minerals Company Llc,Coal (Bituminous),39.55,-87.066667
Auger #1,Abandoned,Michael T  McCullough,Coal Auger Mining Company Inc,Coal (Bituminous),39.066667,-87.066667
Auger #1,Abandoned,Michael T  McCullough,Black Hawk Mining Inc,Coal (Bituminous),39.066667,-87.066667
Auger #2,Abandoned,Michael T  McCullough,Black Hawk Mining Inc,Coal (Bituminous),38.691667,-87.066667
Kronos Mine,Active,Armstrong Energy Inc,"Armstrong Coal Company, Inc.",Coal (Bituminous),37.400278,-87.066667
Miller Creek Mine,Abandoned,Peabody Energy,"Peabody Midwest Mining, LLC",Coal (Bituminous),39.066666,-87.066666
Viking Mine - Corning Pit,NonProducing,Peabody Energy,"Peabody Midwest Mining, LLC",Coal (Bituminous),38.691667,-87.066389
Gibralter Slurry Recovery,Abandoned,Paul M  Caldwell,"Green Energy Holdings, LLC",Coal (Bituminous),37.330833,-87.064722
Shady Grove Mine,Abandoned,Morin Steve & Morton Claxton,H M C Bridge Company,Coal (Bituminous),33.3992,-87.0647
Mclean County No 1,Abandoned,Genet Herman W & John A Stovall,Ohio River Coal Company Inc,Coal (Bituminous),37.5583,-87.0639
J Seam Mine,Abandoned,Timothy L  McCoy,Alabama Land & Mineral Corp,Coal (Bituminous),33.362222,-87.063333
Rices Chapel Mine,Abandoned,Otis R  Robison; Kendall  Robison,M S & R Equipment Company Inc,Coal (Bituminous),33.8672,-87.0633
Frontier #3,Abandoned,Graber Jesse Jr,Frontier Coal Company Inc,Coal (Bituminous),39.4597,-87.0625
Pond Creek No 1,Abandoned,Covington Howard,Pond Creek Coal Company Inc,Coal (Bituminous),37.1881,-87.0625
Cordell Creek,Abandoned,Chamblee Derrell,Black Creek Land & Mineral Inc,Coal (Bituminous),33.7917,-87.0625
Fishtrap,Active,TRU Energy Services LLC,C&H Mining,Coal (Bituminous),33.588333,-87.06
Beech Creek Iii,Abandoned,La Follette Charles T,Pond Creek Coal Company Inc,Coal (Bituminous),37.1731,-87.0592
UNIVERSAL,Abandoned,Rodney  Wells,R. Wells Contracting Corp,Construction Sand and Gravel,45.827777,-87.059166
El Jay,Abandoned,Rodney  Wells,R. Wells Contracting Corp.,Construction Sand and Gravel,45.827777,-87.059166
COGLE PIT,Active,Charles L  Brassell,Selma Gravel Inc.,Construction Sand and Gravel,32.34708,-87.059122
Frontier #1,Abandoned,Graber Jesse Jr,Frontier Coal Company Inc,Coal (Bituminous),39.5667,-87.0583
Flynn Prep-Plant,Abandoned,Rich John W (Ky-Tn-In),Northern Coal Company Inc,Coal (Bituminous),39.0958,-87.0583
Blanca Mine,Abandoned,Shand Alexander (Holdings) Ltd,B & Ls Contracting Inc,Coal (Bituminous),39.0417,-87.0583
W K Resources Inc,Abandoned,Powell Thomas H,W K Resources Inc,Coal (Bituminous),37.1947,-87.0581
Black Desert,Abandoned,Crook Marion S & Barbara Taylor,Beech Creek Energy Inc,Coal (Bituminous),37.194722,-87.058056
Wild Game Mine,Abandoned,Francis Samuel S,Muhlenberg Coals Inc,Coal (Bituminous),37.2678,-87.0578
Omega No 1,Abandoned,Fortner Mary Sue,Omega Fuels Inc,Coal (Bituminous),33.8122,-87.0572
Hebron Mine,Abandoned,"Piney Woods Resources, Inc","Tacoa Minerals, LLC.",Coal (Bituminous),33.166944,-87.056666
Hull Mine,Abandoned,Frost Carl,Number One Mining Company Inc,Coal (Bituminous),33.8042,-87.0564
East West Terminal,Abandoned,Rich John W (Ky-Tn-In),East-West Terminal Inc,Coal (Bituminous),37.8072,-87.0556
Yager Coal Dock,Abandoned,Owensboro River Sand & Gravel Company Inc,Yager Coal Dock,Coal (Bituminous),37.8072,-87.0556
Rust Coal Dock,Abandoned,Mark A  Rust,Rust Mining LLC,Coal (Bituminous),37.805277,-87.055277
Black Star Mine,Abandoned and Sealed,Timothy L  McCoy,Alabama Land & Mineral Corp,Coal (Bituminous),33.3597,-87.055
Blanca #1,Abandoned,Farrell Byron,Contract Mining Inc,Coal (Bituminous),39.0525,-87.0544
Crimson Stone,Active,J Scott  Sanders,Crimson Stone,"Crushed, Broken Slate",33.408889,-87.054167
Mine #1,Abandoned,Luther T  Purvis Jr,T & B Excavating Inc,Coal (Bituminous),34.005556,-87.0525
Mt Hope Mine,Abandoned,Fields Johnny,Fields Coal Company Inc,Coal (Bituminous),33.8892,-87.0522
Parkway Mine,Active,Armstrong Energy Inc,"Armstrong Coal Company, Inc.",Coal (Bituminous),37.291389,-87.051944
Survant,NonProducing,Armstrong Energy Inc,Thoroughfare Mining LLC,Coal (Bituminous),37.291389,-87.051667
Clark Hollow Mine,Abandoned and Sealed,James  McWane,Mc Wane Inc,Coal (Bituminous),33.8544,-87.0514
Bkw-Empire Town Creek South,Abandoned,Bland John & B J Kitchens,Bkw Enterprises Inc,Coal (Bituminous),33.8019,-87.0511
Hornet Mine,Abandoned,Shand Alexander (Holdings) Ltd,B & Ls Contracting Inc,Coal (Bituminous),39.466667,-87.05
Bredwig Mine Strip,Abandoned,Bivins William Y,Vigo Coal Company Inc,Coal (Bituminous),39.15,-87.05
Arlen #1 Mine,Abandoned,Rogers Group Inc,Rogers Group Inc,Coal (Bituminous),38.7917,-87.05
Clark Dock,Abandoned,Knight Kem & Brett,Lst Inc,Coal (Bituminous),37.8189,-87.05
B B & R Construction,Abandoned,West Judy-Oliver S Berry,B B & R Construction,Coal (Bituminous),37.583333,-87.05
Pulaski Quarry,Active,Rogers Group Inc,Rogers Group Inc,"Crushed, Broken Limestone NEC",35.142777,-87.049444
Runyan Wst Jefferson Pit,Abandoned,Flippo Edward E,F & F Mineral Inc,Coal (Bituminous),33.6375,-87.0486
Rockport Plant ,Active,Bart  Mulzer,Mulzer Crushed Stone Inc,Construction Sand and Gravel,37.886938,-87.048464
Boothton Strip Operations,Abandoned,Burgess A E-Charles R-Wm C,Burgess Mining & Construction Corp,Coal (Bituminous),33.1358,-87.0483
Early Ridge Mine,Abandoned,James  McWane,Mc Wane Inc,Coal (Bituminous),33.8497,-87.0475
Trinity Quarry ,Active,Vulcan Materials Company,"Vulcan Constr. Materials, L.P.","Crushed, Broken Limestone NEC",34.618661,-87.047175
Dilworth Mine,Abandoned,Otis R  Robison; Kendall  Robison,M S & R Equipment Company Inc,Coal (Bituminous),33.805,-87.046388
Wilburn Prep Plant,Abandoned,Castens Donald L,Castens Equipment Services Inc,Coal (Bituminous),33.8853,-87.0461
Town Creek West,Abandoned,Faulkner W E,Faulkner Energy Corp,Coal (Bituminous),33.8094,-87.0461
Pond Creek Mine,Abandoned,Don  Foertsch,Little Sandy Coal Company Inc,Coal (Bituminous),39.2125,-87.045833
J & S Pit,Abandoned,Greg  Olinger,United Minerals Inc,Coal (Bituminous),38.0458,-87.0458
Pinhook Mine,Abandoned,Bailey Darryl,Contract Augering Services Inc,Coal (Bituminous),0.1694,-87.0456
Mine No 1,Abandoned,Five J's LLC,Twin Pines Coal Company Inc,Coal (Bituminous),33.875,-87.045555
Shamrock Mine,Active,Felson  Bowman,"Solar Sources, Inc.",Coal (Bituminous),38.460277,-87.045277
Rockport River Terminal,Abandoned,Peabody Energy; United Minerals Inc,United Minerals Company Llc,Coal (Bituminous),37.8942,-87.0442
