CURRENT_MINE_NAME,CURRENT_MINE_STATUS,CURRENT_CONTROLLER_NAME,CURRENT_OPERATOR_NAME,PRIMARY_SIC,latitude,longitude
Walnut Fork,Abandoned,Horizon Natural Resources Incorporated,Addington Mining Inc,Coal (Bituminous),37.6342,-82.4042
No 5 Surface Mine (D),Abandoned,Mountain Top Fuel Inc,Broas Mining Co,Coal (Bituminous),37.2958,-82.4042
No 1,Abandoned,Dennis Allen  Ramey,United Fuels Inc,Coal (Bituminous),37.5983,-82.4039
Dry Fork Surface Mine,Temporarily Idled,"Alpha Natural Resources, Inc.","Paramont Coal Company Virginia, LLC",Coal (Bituminous),36.908889,-82.403333
No 1 Mine,Abandoned and Sealed,Horton Steve,H & A Coal Company,Coal (Bituminous),37.3914,-82.4033
No 3-A,Abandoned and Sealed,Ronnie A  Edwards,Red Dog Coal Corp,Coal (Bituminous),37.3858,-82.4031
Bear Creek #1,Abandoned,Rick E  Johnson,Bear Creek Coal LLC,Coal (Bituminous),38.838333,-82.403055
Manko Co Sec 5 Mine/Phos,Active,Manko Company,Manko Company,Phosphate Rock,28.944166,-82.403055
No 8-Mine,Abandoned and Sealed,Meade Coal Company,Meade Coal Company,Coal (Bituminous),37.4572,-82.4028
No 3 Mine,Abandoned and Sealed,Ray  Slone Sr,Doty Coal Co Inc,Coal (Bituminous),37.4228,-82.4028
No 2 Mine (D),Abandoned and Sealed,Rose Alvin R & Sammie D,Triple M & K Coal Company,Coal (Bituminous),37.2917,-82.4028
Strip #3,Abandoned,Freeman Daniel V,Freeman Fuels Inc,Coal (Bituminous),36.9875,-82.4028
GREEN RIVER QUARRY,Intermittent,Jeffrey  Goodman,Cumberland Sand and Gravel,"Crushed, Broken Granite",35.249166,-82.402777
No 12,Abandoned and Sealed,Massey Energy Company,Wolf Creek Collieries Company Inc,Coal (Bituminous),37.7653,-82.4019
No 12-A Mine,Abandoned and Sealed,Massey Energy Company,Wolf Creek Collieries Company Inc,Coal (Bituminous),37.7653,-82.4019
No 1,Abandoned and Sealed,Street Clifton,C & G Energy Inc,Coal (Bituminous),37.5517,-82.4019
No 2,Abandoned and Sealed,Kendrick Lawrence & Dennis Coleman,Ken Cole Coal Corp,Coal (Bituminous),37.3992,-82.4017
Sands Hill Strip,Active,Rhino Resource Partners LP,Sands Hill Mining LLC,Coal (Bituminous),39.116389,-82.401667
No 3 Mine,Abandoned and Sealed,Carl  Kirk,Amber Coal Company Inc,Coal (Bituminous),37.795,-82.4014
No 5 Mine,Abandoned and Sealed,Dennis  Ratliff; Timmy  Ratliff,A & R Coal Corp,Coal (Bituminous),37.3983,-82.4011
No 8,Abandoned and Sealed,Dennis  Ratliff; Timmy  Ratliff,A & R Coal Corp,Coal (Bituminous),37.4083,-82.4008
No 3 Mine (D),Abandoned and Sealed,Bartley Gobel,Bartley & Bartley Coal Company,Coal (Bituminous),37.2944,-82.4008
No 5 Surface,Abandoned,Robin R  Belcher,P B Dirt Movers Inc,Coal (Bituminous),37.6636,-82.4006
Dwale #4,Abandoned,Clisso Willie,Victor Contracting Corp,Coal (Bituminous),37.1867,-82.4003
#7 Dwale Job,Abandoned,Barnette Dennis A,Kodiak Mining Company,Coal (Bituminous),37.1867,-82.4003
Swan No 1 Strip,Abandoned,James F  Graham,Swan Coal Company,Coal (Bituminous),39.25,-82.4
Last Chance,Abandoned and Sealed,Bowman Keith,Milton Mining Company Inc,Coal (Bituminous),38.975,-82.4
Kymcoal #1 Mine,Abandoned and Sealed,Merckle Manford,Kymcoal Inc,Coal (Bituminous),38.9575,-82.4
No 11 Mine,Abandoned and Sealed,"Alpha Natural Resources, Inc.",Peter Cave Mining Co.,Coal (Bituminous),37.795,-82.4
#1 Surface Mine,Abandoned,Shell Oil Company,Wolf Creek Collieries Company,Coal (Bituminous),37.766667,-82.4
Tug Valley No 1 Dredge (D),Abandoned,Russell  Stanley,Tug Valley Trucking & Supply Company Inc,Coal (Bituminous),37.766667,-82.4
Wolf Creek,Abandoned,Einstein John L Iii,Phoenix Equipment Company Inc,Coal (Bituminous),37.766667,-82.4
Mine #3,Abandoned,Biliter Keith,Justin Coal Company Inc,Coal (Bituminous),37.766667,-82.4
No 2 Auger,Abandoned,Cooley Caleb,Cedar Gap Corp,Coal (Bituminous),37.766667,-82.4
Associated Mining #2 Surface,Abandoned,Marcum W Orville,Associated Mining Company Inc,Coal (Bituminous),37.6642,-82.4
No 1 Surface,Abandoned,David F  May,D F M Inc,Coal (Bituminous),37.6019,-82.4
No 1 Surface,Abandoned,Branham Woodrow,Branco Contracting,Coal (Bituminous),37.55,-82.4
Strip #2,Abandoned,Carroll Wiley,C & K Coal Company Inc,Coal (Bituminous),36.9,-82.4
No 1 Mine,Abandoned and Sealed,Kenneth  Rowe,Levisa Coal Inc,Coal (Bituminous),37.3881,-82.3997
Bull Run Surface Mine,Abandoned,Richard W  Lindsay II,Big Bear Mining Inc,Coal (Bituminous),36.926666,-82.399444
No 1 Surface,Abandoned,Martin Jack Z,J & M Mining Inc,Coal (Bituminous),37.5883,-82.3994
No 1 Strip,Abandoned,Porter Harrison,Bull Run Coal Company Inc,Coal (Bituminous),37.9458,-82.3986
#2,Abandoned and Sealed,Brent  Coleman,Brushy Contracting Inc,Coal (Bituminous),37.5897,-82.3986
No 1 Mine,Abandoned and Sealed,Mullins Jack & Steven Staton,J & R Mining Company,Coal (Bituminous),37.3964,-82.3986
No 9,Abandoned and Sealed,Thyssen Schachtbau Gmbh,Betty B Coal Company Inc,Coal (Bituminous),37.0139,-82.3986
No 8,Active,Hank K  Matney; Fred D  Matney; Rick A  Matney,Capital Coal Corporation,Coal (Bituminous),37.096111,-82.398333
Bent Branch Mine,Abandoned,Biliter Keith,Justin Coal Company Inc,Coal (Bituminous),37.5914,-82.3978
#3 Surface,Abandoned,Deskins Jack D,Elkhorn Energies Inc,Coal (Bituminous),37.5914,-82.3978
No 6,Abandoned and Sealed,Carl  Kirk,Amber Coal Company Inc,Coal (Bituminous),37.7744,-82.3975
Taylor Fork Energy,Active,"Alpha Natural Resources, Inc.",Sidney Coal Company Inc,Coal (Bituminous),37.669167,-82.3975
No 5 Mine (D),Abandoned and Sealed,Jones Gary,Biggs Branch Coal Company Inc,Coal (Bituminous),37.3956,-82.3972
No 5,Abandoned and Sealed,Blankenship Virgus,Tri-Star Mining Company Inc,Coal (Bituminous),37.3622,-82.3967
No 12,Abandoned and Sealed,Childers Daniel G,Two Rose Coal Company Inc,Coal (Bituminous),37.3,-82.3967
OMM,Temporarily Idled,James Wayne  Estep,Estep Coal Company Inc,Coal (Bituminous),37.106667,-82.395833
No 1 Mine,Abandoned and Sealed,Massey Energy Company,Pigeon Roost Coal Company,Coal (Bituminous),37.7944,-82.3958
Surface,Abandoned,Johnson Oral,J B Construction Company Inc,Coal (Bituminous),37.3042,-82.3956
Winifrede Mine,Abandoned and Sealed,Infinity Coal Corp,Hickory Hill Development Corp,Coal (Bituminous),37.5967,-82.3953
Wakenva Mine #1,Abandoned,Ola G  Cantrell,Lil O Contractors,Coal (Bituminous),38.710833,-82.394444
Mine #26,Abandoned,James River Coal Company,McCoy Elkhorn Coal Corp,Coal (Bituminous),37.533333,-82.394444
No 1 Mine,Abandoned and Sealed,Howard Billy Ray & Alvis Lee Smith,Lowe'S Branch Coal Company,Coal (Bituminous),37.5278,-82.3944
No 1 Strip,Abandoned,Brooks C T Jr,C T Brooks Jr Coal Company,Coal (Bituminous),36.9083,-82.3944
No 6-A,Abandoned and Sealed,Carl  Kirk,Amber Coal Company Inc,Coal (Bituminous),37.7722,-82.3942
Fireclay Mine,Abandoned and Sealed,Infinity Coal Corp,Hickory Hill Development Corp,Coal (Bituminous),37.5892,-82.3942
No 1 Surface,Abandoned,Thornberry James T,Carbonex Inc,Coal (Bituminous),37.5711,-82.3939
Auger Mine #18,Abandoned,G B  Hendrickson,B & H Coal Company Inc,Coal (Bituminous),37.6156,-82.3936
Mine No 3,Abandoned and Sealed,Joby  Fields,Mate Creek Development Company,Coal (Bituminous),37.6814,-82.3931
No 1,Abandoned and Sealed,James L  Bevins,Bevins Coal Company Inc,Coal (Bituminous),37.5281,-82.3928
No 1,Abandoned,Nick A  Cooley,Hunts Branch Coal Company Inc,Coal (Bituminous),37.5261,-82.3922
No 1-B Mine,Abandoned and Sealed,Salyers Gene & William Stiltner,Thermo Coal Corp,Coal (Bituminous),37.5922,-82.3919
No 1,Abandoned and Sealed,Donna L  Johnson,Diamond Star Mining Inc,Coal (Bituminous),37.3642,-82.3919
Reedy Creek Div Plant,Active,Paul R  Kirschling,Thiele Kaolin Company,Common Clays NEC,33.207646,-82.391792
Riverside Dock,Abandoned,United  Company,Riverside Coal Company,Coal (Bituminous),38.4383,-82.3917
Kimberly Tipple,Abandoned,Blazer J J Construction Company,Angel Corp,Coal (Bituminous),38.4383,-82.3917
No 1 Surface Mine,Abandoned,Massey Energy Company,Bluebird Mining Company,Coal (Bituminous),37.8225,-82.3917
Mcclure River Dock,Abandoned,Pittston Company,Clinchfield Coal Company,Coal (Bituminous),37.1069,-82.3917
Hokie Mining #2,Abandoned,Metinvest B V,Banner Company,Coal (Bituminous),37.025,-82.3917
#3 Mine,Abandoned and Sealed,Compton William,Lynn K Coal Company Inc,Coal (Bituminous),37.0217,-82.3917
No 3-A Mine,Abandoned,Compton William,Lynn K Coal Company Inc,Coal (Bituminous),37.0217,-82.3917
McClure River Plant,Active,"Alpha Natural Resources, Inc.","Dickenson-Russell Coal Co., LLC",Coal (Bituminous),37.108333,-82.391667
Norton Mine,Intermittent,Theodore  Smith,Piemont Mining ,Kaolin and Ball Clay,33.207777,-82.391666
Crooked Fork,Abandoned,Horizon Natural Resources Incorporated,Addington Enterprises Inc,Coal (Bituminous),37.6053,-82.3914
Deep Mine 37,Active,"Alpha Natural Resources, Inc.",Paramont Coal Company Virginia LLC,Coal (Bituminous),37.183611,-82.391389
Auger Mine #4,Abandoned,G B  Hendrickson,B & H Coal Company Inc,Coal (Bituminous),37.0097,-82.3911
#3 Strip,Abandoned,Burke Scotty,Three Forks Mining Inc,Coal (Bituminous),31.0097,-82.3911
No 2,Abandoned and Sealed,Smith Frank B,Eagle Energy Inc,Coal (Bituminous),37.8608,-82.3908
Ghm #4 Auger,Abandoned,Laird T  Orr Jr.,Green Hill Mining Inc,Coal (Bituminous),38.9661,-82.3906
Coal Valley,Abandoned,Alan  Arthur,Sands Hill Coal Company Inc.,Coal (Bituminous),38.965833,-82.390555
Mine No 1,Abandoned,Flint Richard,Resa Coal Company Inc,Coal (Bituminous),37.2278,-82.3903
No 2 Mine (D),Abandoned and Sealed,Francis Robert L,Barbara Kay Coal Corp,Coal (Bituminous),37.6914,-82.3897
No 4,Abandoned and Sealed,Roger D  Clevinger,Diners' Prospect Inc,Coal (Bituminous),37.6042,-82.3894
No 6 Mine,Abandoned and Sealed,Dennis  Ratliff; Timmy  Ratliff,A & R Coal Corp,Coal (Bituminous),37.405,-82.3894
No 1,Abandoned and Sealed,Coleman Lon & Clifford,Middle Ridge Coal Company Inc,Coal (Bituminous),37.605,-82.3892
No 1,Abandoned and Sealed,Infinity Coal Corp,Hickory Hill Development Corp,Coal (Bituminous),37.6036,-82.3892
Unit Mine,Abandoned and Sealed,Harris B W,Jason Coal Company Inc,Coal (Bituminous),37.5283,-82.3892
No 5 Mine,Abandoned and Sealed,Stiltner Denver,Blue Star Coal Corp,Coal (Bituminous),37.4181,-82.3892
Gofer #1,Abandoned and Sealed,Argabright Martin-James W Saunders,Gofer Mining Company,Coal (Bituminous),39.1181,-82.3889
Newt Mine 1,Abandoned and Sealed,Davis Kenneth A,Davis Coal Company Inc,Coal (Bituminous),39.1181,-82.3889
No 4 Mine,Abandoned and Sealed,Fields Clyde,Chance Coal Co Inc,Coal (Bituminous),37.5219,-82.3889
No 1 Mine,Abandoned and Sealed,Belcher Ralph & Bennett Mullins,Belcher & Mullins Coal Company,Coal (Bituminous),37.3806,-82.3889
Kilgore Creek,Abandoned,Pittston Company,Clinchfield Coal Company,Coal (Bituminous),37.0236,-82.3889
Mine #23,Abandoned and Sealed,Rhino Resource Partners LP,CAM Mining LLC,Coal (Bituminous),37.255555,-82.388888
Emily Creek Energy,Abandoned and Sealed,"Alpha Natural Resources, Inc.",Martin County Coal,Coal (Bituminous),37.789722,-82.388611
No 8,Abandoned and Sealed,Carl  Kirk,Amber Coal Company Inc,Coal (Bituminous),37.7906,-82.3886
Deep Mine 41,Active,"Alpha Natural Resources, Inc.",Paramont Coal Company Virginia LLC,Coal (Bituminous),37.096111,-82.388333
No 4 Mine,Abandoned and Sealed,Bartley Gobel,Bartley & Bartley Coal Company,Coal (Bituminous),37.2894,-82.3883
Mine No 3,Abandoned and Sealed,Ferguson Thad,P A L Coal Inc,Coal (Bituminous),37.8492,-82.3878
No 2 Mine,Abandoned and Sealed,Clark Greg & Charles D Hunt,Jessie-Jen Coal Corp Inc,Coal (Bituminous),37.7661,-82.3875
No 2 Mine,Abandoned and Sealed,Slone Carl,Jag Mining Inc,Coal (Bituminous),37.7661,-82.3875
No 2 Mine,Abandoned and Sealed,Slone Carl,R D C Coal Inc,Coal (Bituminous),37.7661,-82.3875
No 2 Mine,Abandoned and Sealed,Burns Geary,Mc Ginnis Coal Company Inc,Coal (Bituminous),37.6869,-82.3875
No 3 Mine,Abandoned and Sealed,Tackett Nancy,Nancy Tackett Coal Company,Coal (Bituminous),37.4667,-82.3875
#3 Strip,Abandoned,Carroll Wiley,C & K Coal Company Inc,Coal (Bituminous),36.9047,-82.3875
No 3 Mine,Abandoned and Sealed,Parsley Charles T,Shellyann Coal Company Inc,Coal (Bituminous),37.7658,-82.3872
No 1,Abandoned and Sealed,Clark Greg & Charles D Hunt,Jessie-Jen Coal Corp Inc,Coal (Bituminous),37.7539,-82.3872
Quarry Drive,Active,Schroeder-Manatee Ranch Inc,SMR Aggregates Inc,Shell,27.378333,-82.386944
No 1,Abandoned and Sealed,Cassady Thomas,B C T Coal Company Inc,Coal (Bituminous),37.8603,-82.3869
Bull Run Strip,Abandoned,James C  Justice II,A & G Coal Corp,Coal (Bituminous),36.920833,-82.386666
Hall Hollow,Abandoned,Edsel H  Preece,Twin Ridge Development Inc.,Coal (Bituminous),36.920833,-82.386666
No 7 Mine (D),Abandoned and Sealed,Potter A C,B P & W Coal Company Inc,Coal (Bituminous),37.3478,-82.3861
No 2 Mine,Abandoned and Sealed,Belcher Ralph & Bennett Mullins,Belcher & Mullins Coal Company,Coal (Bituminous),37.3447,-82.3858
No T-2 Mine,Abandoned and Sealed,Rash Russell,Middle Creek Coal Corp,Coal (Bituminous),37.7022,-82.3856
No 6 Mine,Abandoned and Sealed,Jessica R  Lester,Lester Coal Company Inc,Coal (Bituminous),37.7022,-82.3856
No 1,Abandoned and Sealed,Johns Barry,Wilgar Land Company,Coal (Bituminous),37.4775,-82.3856
Grove Stone Quarry,Active,Jeffrey  Goodman,B V Hedrick Gravel & Sand Co,"Crushed, Broken Granite",35.60389,-82.385523
No 2 Mine,Abandoned and Sealed,Trent Glenn Jr,T A C & C Energy Inc,Coal (Bituminous),37.6892,-82.3853
Unit Tipple,Abandoned,Nick A  Cooley,Unit Coal Corp,Coal (Bituminous),37.5292,-82.3853
No 1 Mine,Abandoned and Sealed,Russell Jerome E,Big Chase Mining Company Inc,Coal (Bituminous),37.6917,-82.385
Bull Hill #1,Abandoned and Sealed,Moore Vernoy,Bullion Hollow Mining Company Inc,Coal (Bituminous),36.385,-82.385
Poplar Mine,Abandoned and Sealed,Osborne Jack & William L Jr,Slater Mining Corp,Coal (Bituminous),37.6181,-82.3847
Mine No 1,Abandoned and Sealed,Winifrede Coal Company,Winifrede Coal Company,Coal (Bituminous),37.6183,-82.3844
Kymcoal #2,Abandoned and Sealed,Merckle Manford,Kymcoal Inc,Coal (Bituminous),38.9575,-82.3842
Pond Creek No 1,Abandoned and Sealed,Blair Ernest,Blair Coal Company Inc,Coal (Bituminous),37.5417,-82.3842
Process Energy,Active,"Alpha Natural Resources, Inc.","Sidney Coal Company, Inc.",Coal (Bituminous),37.665278,-82.384167
No 2 Mine,Abandoned and Sealed,Nick A  Cooley,Hunts Branch Coal Company Inc,Coal (Bituminous),37.5281,-82.3839
"Joven Mining Company, LLC",Abandoned,Kimberly M  Young; Samuel K  Young,Joven Mining Company LLC,"Crushed, Broken Stone NEC",35.916666,-82.383611
No 1,Abandoned and Sealed,James L  Bevins,Bevins Energy Corp,Coal (Bituminous),37.5278,-82.3836
Judy Mine,Abandoned,Holly John Paul,D & J Energy Inc,Coal (Bituminous),38.75,-82.383333
Sidney A Surface,Abandoned,"Alpha Natural Resources, Inc.",Sidney Coal Company Inc,Coal (Bituminous),37.616667,-82.383333
No 1 Mine,Abandoned and Sealed,Blevins Harry Sr,Majestic Mining Company Inc,Coal (Bituminous),37.7028,-82.3831
No 1 Plant,Abandoned,Curtis  Francis,Creek River Mining Inc,Coal (Bituminous),37.6653,-82.3831
No 1,Abandoned and Sealed,Hobart  Anderson,Broken Hill Mining Company Inc,Coal (Bituminous),37.6644,-82.3831
Spring Fork Mine,Abandoned,Pittston Company,Clinchfield Coal Company,Coal (Bituminous),37.0236,-82.3831
Ford No 3 Surface Mine (D),Abandoned,Ford Winston Jr,Winston Ford Company Inc,Coal (Bituminous),37.7028,-82.3828
No 1 Surface Mine (D),Abandoned,Ratliff Gary D,G & N Corp,Coal (Bituminous),37.7028,-82.3828
No 1,Abandoned and Sealed,Anderson Charles,Scratch Back Coal Company Inc,Coal (Bituminous),37.7028,-82.3828
Unicorn #2,Abandoned,Bowling Jerry W,Unicorn Mining,Coal (Bituminous),37.783055,-82.382777
No 5,Abandoned and Sealed,Jessica R  Lester,Lester Coal Company Inc,Coal (Bituminous),37.6978,-82.3825
No 3,Abandoned and Sealed,Jessica R  Lester,Lester Coal Company Inc,Coal (Bituminous),37.705,-82.3819
#1,Abandoned,Stewart Joe,Missy Elkhorn Inc,Coal (Bituminous),37.5297,-82.3819
Auger No 1,Abandoned,Owens Bobby,Owens Coal Company,Coal (Bituminous),36.9486,-82.3819
Roaring Fork No. 3 ,Abandoned,"Alpha Natural Resources, Inc.","Dickenson-Russell Coal Company, LLC",Coal (Bituminous),37.023888,-82.381666
No 1 Mine,Abandoned and Sealed,Beverly Ben,Red Hawk Coal Corp,Coal (Bituminous),37.6861,-82.3814
Mine #1,NonProducing,"Alpha Natural Resources, Inc.",Peter Cave Mining Co.,Coal (Bituminous),37.78,-82.381389
Prep Plant,NonProducing,"Alpha Natural Resources, Inc.",Greyeagle Coal Company,Coal (Bituminous),37.8275,-82.381111
Mine #1,Abandoned and Sealed,"Alpha Natural Resources, Inc.",Greyeagle Coal Company,Coal (Bituminous),37.825555,-82.381111
M3 Energy,Active,"Alpha Natural Resources, Inc.","Sidney Coal Company, Inc.",Coal (Bituminous),37.663333,-82.381111
Brushy Mountain No 1,Abandoned and Sealed,Swartwood T Marshall,Coal Fuels Inc,Coal (Bituminous),37.7044,-82.3811
Raccoon #3,Abandoned and Sealed,American Electric Power Company Inc,Southern Ohio Coal Company,Coal (Bituminous),39.075,-82.3806
Kate Branch,Abandoned and Sealed,Maynard Andy - James,Volcano Coal Inc,Coal (Bituminous),37.5431,-82.3806
Banner Tipple No 1 & 2,Abandoned,M A Hanna Company; W R Grace Company,Rapoca Energy Company,Coal (Bituminous),37.0417,-82.3806
No 4 Mine,Abandoned and Sealed,Mullins Bob R,Morgan Mining Company Inc,Coal (Bituminous),37.0167,-82.3806
Long Fork Coal Company Fireclay #1,Abandoned,"Alpha Natural Resources, Inc.",Long Fork Coal Company,Coal (Bituminous),37.6842,-82.3803
Hc-4,Abandoned and Sealed,United  Company,Wellmore Coal Corp,Coal (Bituminous),37.4511,-82.3803
No 1 Mine (D),Abandoned and Sealed,Trent Glenn Jr,T A C & C Energy Inc,Coal (Bituminous),37.6828,-82.3797
Mine C-22,Abandoned and Sealed,Donn A  Chickering,Elc Inc,Coal (Bituminous),37.3275,-82.3797
No C-23 Mine,Abandoned and Sealed,Derek  Potter; David W  Potter,Potter Mining Company Inc,Coal (Bituminous),37.3275,-82.3797
No 2 Mine,Abandoned,Ratliff Bernie,Praise Elkhorn Coal Corp,Coal (Bituminous),37.3164,-82.3794
No 1 Mine,Abandoned and Sealed,Ronald G  Goff,Parsley Branch Coal Company Inc,Coal (Bituminous),37.8142,-82.3792
No 5,Abandoned and Sealed,Canada Donnie,River Hurricane Coal Company Inc,Coal (Bituminous),37.4506,-82.3792
No 1,Abandoned and Sealed,Elkins Charles C,Dale Energy Corp,Coal (Bituminous),37.1486,-82.3792
Mine #1,Abandoned and Sealed,"Alpha Natural Resources, Inc.", Rockhouse Energy Mining ,Coal (Bituminous),37.665277,-82.379166
No 7,Abandoned,Cynthia  Moore,Coal Augering Inc,Coal (Bituminous),37.370555,-82.378888
GHM-PIK,Abandoned,Laird T  Orr Jr.,"Green Hill Mining, Inc.",Coal (Bituminous),37.370555,-82.378888
Pike Augers Road Creek,Abandoned,Tommy G  Gambrel,Goldens Creek Enterprises Inc,Coal (Bituminous),37.3706,-82.3783
No 8-A,Abandoned and Sealed,Dennis  Ratliff; Timmy  Ratliff,A & R Coal Corp,Coal (Bituminous),37.4517,-82.3781
Princess Cara #1 Surface,Abandoned,Quintain Development Llc & Select Investments Llc,Iron Horse Mining Llc,Coal (Bituminous),37.8442,-82.3778
Kermit Auger,Abandoned,"NGPC Asset Holdings II, LP; David D  Bundy",Bundy Auger Mining Inc,Coal (Bituminous),37.8442,-82.3778
Surface Mine (D),Abandoned,Elkins Robert,Robert Elkins Construction Company,Coal (Bituminous),37.6428,-82.3778
No 4 Mine,Abandoned and Sealed,Bevins Willie,Big Lump Coal Company,Coal (Bituminous),37.6111,-82.3778
No 4 Mine,Abandoned,Stiltner Denver,Grapevine Coal Co Inc,Coal (Bituminous),37.025,-82.3778
Maple House Branch,Abandoned and Sealed,Pittston Company,Clinchfield Coal Company,Coal (Bituminous),37.025,-82.3778
No 4,Abandoned,Brian  Edmonds,Double E Augering Inc,Coal (Bituminous),37.025,-82.377777
Fraley Branch Surface Mine,Abandoned,"Alpha Natural Resources, Inc.","Sidney Coal Company, Inc.",Coal (Bituminous),37.674444,-82.3775
APM Plant and Mine,Active,David M  Avant Jr; Paul D  Coughlan,Southeastern Primary Minerals LLC,Kaolin and Ball Clay,33.412696,-82.376883
Roaring Fork No 4,NonProducing,"Alpha Natural Resources, Inc.",Dickenson-Russell Coal Co LLC,Coal (Bituminous),37.013611,-82.376667
No 1,Abandoned and Sealed,Goff Mauriene,Radec Inc,Coal (Bituminous),37.830277,-82.376111
Mine No 2,Abandoned and Sealed,Vernon D  Richmond,Sheridan Coal Company,Coal (Bituminous),37.8303,-82.3761
No 11 Mine (D),Abandoned and Sealed,Price Jack C,J H Coal Company,Coal (Bituminous),37.6683,-82.3761
No 5,Abandoned and Sealed,Coleman Dennis S & Shannon,Bear Branch Fuel Corp,Coal (Bituminous),37.0581,-82.3756
Elkhorn  Stone,Active,CRH PLC,Mountain Aggregates Inc,"Crushed, Broken Limestone NEC",37.2775,-82.375277
No 2 Mine,Abandoned and Sealed,Lester Danny & Harold Hunt,Kimper Energy & Development Inc,Coal (Bituminous),37.4869,-82.375
C & M #3,Abandoned,Terry  Hillman,C & M Coal Inc,Coal (Bituminous),37.1625,-82.375
Open Fork,Abandoned,Pittston Company,Clinchfield Coal Company,Coal (Bituminous),37.0389,-82.375
Nora Preparation Plant,Abandoned,El Paso Energy Corp,Virginia Iron Coal & Coke Company,Coal (Bituminous),36.9958,-82.375
No 1 Strip And Auger,Abandoned,Breeding Steven G,Stallion Coal Company Inc,Coal (Bituminous),36.9583,-82.375
