CURRENT_MINE_NAME,long_false,latitude,longitude
Wash Plant #3-IA,92.337777,43.065277,-92.337777
Wash Plant #3,92.672543,43.057902,-92.672543
Wash Plant #3,84.788055,44.305555,-84.788055
WASH PLANT #20-KOLBERG #1,84.486111,45.395278,-84.486111
Wash Plant #2,93.255277,44.6375,-93.255277
Wash Plant #2,91.769162,43.295396,-91.769162
Wash Plant #2,91.428208,44.763755,-91.428208
Wash Plant #2,90.044166,43.279722,-90.044166
Wash Plant #2,89.374722,45.856388,-89.374722
Wash Plant #2,84.788009,44.305635,-84.788009
WASH PLANT #1 DUTCHMAN ROAD,88.787868,43.78444,-88.787868
Wash Plant #1  H/F,83.419444,45.156944,-83.419444
Wash Plant #1,117.4975,47.558889,-117.4975
Wash Plant #1,100.783611,46.808333,-100.783611
Wash Plant #1,96.848055,46.833611,-96.848055
Wash Plant #1,94.453333,41.305,-94.453333
WASH PLANT #1,94.402452,44.828679,-94.402452
Wash Plant #1,93.584672,45.380635,-93.584672
Wash Plant #1,93.344559,43.148027,-93.344559
Wash Plant #1,92.793473,46.425656,-92.793473
Wash Plant #1,92.545555,46.924722,-92.545555
Wash Plant #1,90.800277,44.962777,-90.800277
Wash Plant #1,90.044076,43.279698,-90.044076
Wash Plant #1,88.787868,43.78444,-88.787868
WASH PLANT # 1 - # 930,85.895041,44.831988,-85.895041
Wash Plant  2,94.363447,45.957458,-94.363447
Wash Plant ,108.424722,45.856667,-108.424722
Wash Plant ,101.209722,48.194722,-101.209722
Wash Plant,123.917777,45.718888,-123.917777
Wash Plant,121.068333,44.353611,-121.068333
Wash Plant,119.277777,47.19,-119.277777
Wash Plant,116.255833,43.558611,-116.255833
Wash Plant,115.815,40.8125,-115.815
Wash Plant,115.0575,48.893055,-115.0575
Wash Plant,114.35496,48.252176,-114.35496
Wash Plant,111.2025,45.729444,-111.2025
WASH PLANT,111.038333,43.188888,-111.038333
WASH PLANT,110.362566,46.879682,-110.362566
WASH PLANT,109.82494,32.248741,-109.82494
WASH PLANT,109.545,31.383611,-109.545
Wash Plant,108.203845,43.641534,-108.203845
Wash Plant,100.355,44.3675,-100.355
Wash Plant,99.940833,47.762222,-99.940833
Wash Plant,97.760277,45.796666,-97.760277
Wash Plant,96.680833,43.555555,-96.680833
Wash Plant,96.145555,48.441944,-96.145555
Wash Plant,95.970833,48.470555,-95.970833
Wash Plant,95.752222,45.281944,-95.752222
Wash Plant,94.863055,47.372777,-94.863055
WASH PLANT,94.6859,46.729553,-94.6859
Wash Plant,94.566472,45.969697,-94.566472
Wash Plant,94.559774,39.173851,-94.559774
Wash Plant,94.521388,46.927777,-94.521388
Wash Plant,94.455277,44.319444,-94.455277
Wash Plant,94.424472,45.416651,-94.424472
Wash Plant,94.364166,45.962777,-94.364166
Wash Plant,94.285905,45.530453,-94.285905
Wash Plant,94.128611,46.027222,-94.128611
Wash Plant,93.478055,46.234166,-93.478055
Wash Plant,93.448407,47.242031,-93.448407
Wash Plant,93.259722,44.051388,-93.259722
Wash Plant,92.623888,43.985833,-92.623888
Wash Plant,91.496944,43.634722,-91.496944
Wash Plant,90.946111,45.319166,-90.946111
WASH PLANT,88.9525,43.854166,-88.9525
WASH PLANT,88.787868,43.78444,-88.787868
WASH PLANT,88.787777,43.784444,-88.787777
WASH PLANT,88.787777,43.784444,-88.787777
Wash Plant,88.190555,44.787777,-88.190555
Wash Plant,87.679624,46.484657,-87.679624
WASH PLANT,85.6025,44.314722,-85.6025
WASH PLANT,85.602364,44.314844,-85.602364
WASH PLANT,85.602364,44.314844,-85.602364
WASH PLANT,84.463611,45.633055,-84.463611
Wash Plant,82.983889,43.417222,-82.983889
Waseca Pit & Mill,93.495,44.013888,-93.495
Warsaw Plant,85.885555,41.276944,-85.885555
Warsaw Plant,84.804722,38.810555,-84.804722
Warroad Plant,95.070011,48.902609,-95.070011
Warrior Screen,68.381111,44.553333,-68.381111
Warrior Preparation Plant,87.579166,37.344444,-87.579166
Warrior Mine No. 1,86.8225,33.815555,-86.8225
Warrington Quarry,75.133056,40.252222,-75.133056
Warrenton Quarry,82.630211,33.385245,-82.630211
Warren Switch Quarry,73.236667,43.375556,-73.236667
Warren Sand & Gravel Inc,71.987192,43.925713,-71.987192
Warren Quarry,108.671667,45.066389,-108.671667
Warren Quarry,96.963888,37.220833,-96.963888
Warren Quarry,88.257777,42.665277,-88.257777
Warren Paving Slats Lucas Quarry,88.237777,37.186944,-88.237777
Warren County Quarry,82.645833,33.453333,-82.645833
Waroquier Tipple,78.48,40.9775,-78.48
Waroquier #2,78.882222,41.182778,-78.882222
Waroquier #1,78.48,40.9775,-78.48
Warnke Pit,97.255398,40.186776,-97.255398
Warner Quarry #1,75.945,41.776389,-75.945
Warner Quarry,76.116666,41.8175,-76.116666
Warner #1,75.983611,41.842777,-75.983611
Wardwell Portable Pit #1  S/N 052306,68.693333,44.623888,-68.693333
WARDSVILLE PLANT #1,92.164444,38.443611,-92.164444
Ward Stone ,86.783055,40.941388,-86.783055
WARD SAND & MATERIALS CO.,74.705,39.808611,-74.705
Ward Quarry,80.125277,39.731111,-80.125277
Ward Lake Pit,120.585555,40.371388,-120.585555
Ward Crushing LLC #2,115.498888,48.311666,-115.498888
Ward Crushing LLC #1,115.498888,48.311666,-115.498888
WAR CRUSHER,107.290278,43.075833,-107.290278
WAR CREEK NO. 1,81.720833,37.195833,-81.720833
War Branch No. 2 Mine,81.842778,37.493611,-81.842778
Wapello County Sand & Rock,92.415555,41.018055,-92.415555
Walworth Plant,77.322777,43.163888,-77.322777
Walton Quarry,76.343611,37.051389,-76.343611
Walton Co. Quarry,83.609058,33.78484,-83.609058
Walton #1,75.155,42.160555,-75.155
Waltersburg Mine,79.802777,40,-79.802777
Walters Ready Mix Incorporated,111.793611,43.817778,-111.793611
WALSTRUM MINE,105.43,39.746111,-105.43
Walseman Pit,75.385486,43.846839,-75.385486
Walnut Pit #2,89.618333,41.562222,-89.618333
WALNUT GROVE PIT,71.696111,42.074842,-71.696111
Walls Materials Plant 2,84.669444,40.004166,-84.669444
Wallins Strip,83.297222,36.793055,-83.297222
Wallingford Quarry,72.738611,41.472222,-72.738611
Wallburg Sand- US Hwy 1,79.590277,35.093055,-79.590277
WALLACE STONE PLANT,83.327777,43.836388,-83.327777
WALLACE PIT,87.072222,31.105278,-87.072222
Wallace Cement Pit And Plant,92.609004,36.570156,-92.609004
Wall Pit And Plant,109.516851,40.455867,-109.516851
Walker's Lot,81.330278,36.898889,-81.330278
Walker Stone,85.305,36.275555,-85.305
WALKER SAND PIT,80.467222,36.058889,-80.467222
WALKER SAND & STONE,76.971944,38.259166,-76.971944
Walker Sand & Gravel Pit,111.795833,40.624444,-111.795833
Walker Sand & Gravel Ltd Co,114.256152,43.40089,-114.256152
Walhonding Valley Sand & Gravel Co.,82.145555,40.36,-82.145555
Waldrick Pit,122.859444,46.931666,-122.859444
Waldorf S&G,76.874722,38.627222,-76.874722
Waldo Quarry ,106.067777,35.633888,-106.067777
Wainscott Sand & Gravel Corporation,72.300833,40.937777,-72.300833
Waimea Quarry,155.684444,19.905555,-155.684444
Waikapu Quarry,156.504856,20.880871,-156.504856
WAIDE SAND & GRAVEL,104.387024,33.560312,-104.387024
Wagner Quarries,82.675,41.416944,-82.675
Wadley Crushed Stone,85.580179,33.141479,-85.580179
Wadesville P-33,76.212222,40.718055,-76.212222
Wadesboro Mine,80.089657,34.980891,-80.089657
"Wade Sand & Gravel Co., Inc.",86.852813,33.522428,-86.852813
Wade Sand,119.580277,39.535,-119.580277
Wade Mine,78.810071,35.161158,-78.810071
Waco Plant,97.242222,31.482222,-97.242222
Waco Materials Pit and Plant,90.8675,37.932777,-90.8675
Wabasha Portable 2,92.086111,44.625277,-92.086111
Wabasha Pit and Mill,91.974369,44.359478,-91.974369
Wabash Gravel,87.29,40.293333,-87.29
W-2 Mine,83.295186,36.807605,-83.295186
W.M.A.T. Public Works,109.964167,33.836944,-109.964167
"W. E. Dailey, Shaftsbury Plant",73.174722,42.951389,-73.174722
W. E. Dailey Hoosick Quarry,73.279444,42.886388,-73.279444
W. ANGELINI LLC,71.223351,43.32151,-71.223351
W&D Navis-LuyTan Property,88.837329,43.457769,-88.837329
W M P I,76.195833,40.801944,-76.195833
W & R Pit & Plant,97.181388,40.138333,-97.181388
W & N PIT 1,96.258837,43.677109,-96.258837
W & F Contract Augering Inc,83.396111,36.972777,-83.396111
VULCAN FAB SHOP,82.433611,34.770833,-82.433611
"V-Tech Sand, LLC",91.289167,35.603889,-91.289167
"VSP Materials, Inc.",90.231111,29.941944,-90.231111
Vossburg Pit,88.910833,31.896666,-88.910833
Vortex Quarry,112.198056,34.381944,-112.198056
VONCO II Screener,93.870907,45.352293,-93.870907
Vogler Sand & Gravel,93.522155,38.53224,-93.522155
Vogler Pit,96.675,39.798055,-96.675
Voca West,99.178888,30.993055,-99.178888
Voca Plant,99.178888,30.993055,-99.178888
Voca Pit & Plant,99.170277,30.987222,-99.170277
Vista Sand,97.723333,32.546388,-97.723333
Vision #9,87.541667,37.575,-87.541667
Virginia Point No. 1 Surface Mine,81.497222,37.248333,-81.497222
Viper Portable Plant,70.177222,43.979722,-70.177222
Viper Mine,89.449722,40.003611,-89.449722
Vinyard Rd Pit,73.451954,43.920355,-73.451954
Vinton Shop,92.042222,42.173889,-92.042222
Vinita Quarry,95.053333,36.626944,-95.053333
VINEYARD ROCK,121.335,36.685833,-121.335
Vines Sand & Gravel,103.126388,31.534722,-103.126388
Vines Portable Plant,99.901944,31.968611,-99.901944
Vincent Excavating & Gravel Pit & Mill,79.844444,41.421666,-79.844444
VINA QUARRY,122.054167,39.9325,-122.054167
Villages @ Neville Park,18.492777,29.587777,-18.492777
"Village Sand, Inc.",92.962115,30.438042,-92.962115
VILLA RICA QUARRY,84.924835,33.66909,-84.924835
Viking Mine - Knox Pit,87.278611,38.726388,-87.278611
Viking Mine - Corning Pit,87.066389,38.691667,-87.066389
Viking #1,81.9147,37.4708,-81.9147
VIESKO PIT AND PLANT,123.031944,45.095833,-123.031944
Vienna Sand & Gravel,75.80098,38.573402,-75.80098
VICTORY SAND & GRAVEL,70.484722,41.7325,-70.484722
Victorville Cement Plant,117.2925,34.538055,-117.2925
Victorio Sand Pit,106.408889,31.986944,-106.408889
Victor Tipple,78.452222,40.990278,-78.452222
Victor Pit,111.111389,43.602778,-111.111389
VICTOR (P444),77.454166,42.967777,-77.454166
Vicksburg Pit,113.744722,33.758056,-113.744722
Viburnum Quarry,91.088056,37.720278,-91.088056
Viburnum #35 (Casteel Mine),91.1225,37.656389,-91.1225
Viburnum #29 Mine,91.076667,37.755,-91.076667
Viall Tipple,83.525,36.841666,-83.525
VFC-Western Strip,82.967778,36.864722,-82.967778
VFC-Washer,87.751667,36.922778,-87.751667
"VFC-Louder Creek E, F, G, H",82.923333,36.880833,-82.923333
VFC - Darty Gap,82.967778,36.864722,-82.967778
Vetter Mine,93.985555,44.227777,-93.985555
Versatile Crusher,103.184167,36.451667,-103.184167
Versa-Tech Crusher,105.0325,34.972777,-105.0325
Versailles Quarry,85.315555,39.065833,-85.315555
Verpol Plant ,73.064444,43.710555,-73.064444
Vero Rock and Sand,80.495278,27.714167,-80.495278
Vernon Pit,99.251111,34.190277,-99.251111
Vernon Hamilton Construction Company Inc,105.0325,34.972777,-105.0325
Vernalis Plant,121.359444,37.621944,-121.359444
Vernalis Plant,121.346388,37.602777,-121.346388
Vernal Pit & Mill,109.528748,40.455516,-109.528748
Vermilion Plant (MC47),89.0125,41.260833,-89.0125
Verhoeff Pit #2/Friederichs Pit,102.938333,38.099722,-102.938333
Vergas Pit,95.885934,46.578883,-95.885934
Verdendrye Plant,97.053333,47.94,-97.053333
Verde Gypsum Mine,111.854444,34.563611,-111.854444
"Venture Aggregates, LLC",97.664444,30.7475,-97.664444
Ventucopa Quarry,119.453333,34.819166,-119.453333
Venable Pit,122.946111,42.415,-122.946111
Veguita Pit,106.746944,34.464167,-106.746944
VEGA-PORTABLE CRUSHER #1,115.911388,40.742222,-115.911388
Vega Stone,98.817222,31.1325,-98.817222
VEGA PIT AND PLANT,102.428333,35.242777,-102.428333
VE 45,116.1225,45.926666,-116.1225
Vault Mine,147.659722,65.035,-147.659722
VAUGHN REDI-MIX INC,91.831944,37.964166,-91.831944
Vasquez Contractor,76.161389,41.645833,-76.161389
VASHON SAND AND GRAVEL dba CalPortland ,122.418611,47.380833,-122.418611
"VARNEY BROS.  SAND & GRAVEL, INC.",71.4875,42.11,-71.4875
VARMICON QUARRY,98.575277,26.261111,-98.575277
Various Washing/Screening #1,101.263611,48.24,-101.263611
Various Plant #1,101.263611,48.24,-101.263611
Varin's Pit,72.914444,44.384444,-72.914444
Vansant Coal Corporation Mine No. 5A,81.848333,37.313611,-81.848333
VanDyk,83.051111,43.182222,-83.051111
"Vanderbilt Minerals, LLC-Dixie Clay Div.",81.865,33.490555,-81.865
VanDenNide Pit,95.976111,47.441388,-95.976111
Vandalia Sand & Gravel Inc ,89.113417,38.963453,-89.113417
Vandalia Rd Plant ,93.541667,41.575833,-93.541667
VANCE QUARRY,87.219816,33.181371,-87.219816
Van Zee Gravel Pit,99.901944,43.969444,-99.901944
VAN ORDEN SAND AND GRAVEL,74.291666,41.071111,-74.291666
Van Lear ,82.509722,37.707778,-82.509722
"Van Buren Stone Co., LLC.",90.916388,37.028333,-90.916388
Van Buren Quarry,85.18885,35.605623,-85.18885
Van Buren Pit,120.740139,47.751074,-120.740139
Van Buren Pit,73.976667,42.844167,-73.976667
Valley View Quarry,88.595607,47.095545,-88.595607
Valley View Quarry,88.595555,47.095555,-88.595555
Valley View - Ifft Quarry,88.582222,40.786666,-88.582222
VALLEY STONE,94.534722,35.133888,-94.534722
Valley Stone,83.129722,38.311388,-83.129722
Valley Springs Quarry,93.149722,36.273611,-93.149722
Valley Sand and Gravel,96.295026,43.205259,-96.295026
"Valley Sand & Gravel, Inc.",89.300413,40.946007,-89.300413
Valley Sand & Gravel Incorporated,77.743333,42.986666,-77.743333
Valley Sand & Gravel (Portable),112.043055,46.706666,-112.043055
VALLEY SAND & GRAVEL,75.196873,41.579328,-75.196873
Valley Sand,120.238611,39.7625,-120.238611
Valley Rock Products-Orland,122.111029,39.745906,-122.111029
Valley Rock Products - Willows Plant,122.169236,39.598948,-122.169236
Valley Rock Products - Red Bluff Plant,122.1225,40.016388,-122.1225
Valley Ready Mix Inc,112.083889,43.439444,-112.083889
Valley Quarries Inc-Shippensburg,77.47,40.095,-77.47
Valley Quarries Inc-Chambersburg,77.648055,39.881666,-77.648055
VALLEY QUARRIES INC.-GETTYSBURG,77.213888,39.805833,-77.213888
VALLEY QUARRIES INC.-FAIRFIELD,77.357222,39.795555,-77.357222
VALLEY PLANT #7,90.453611,40.734166,-90.453611
Valley Pit,111.877222,40.502222,-111.877222
"Valley Minerals, LLC",90.533056,37.888889,-90.533056
Valley Materials Inc,123.319166,44.933888,-123.319166
Valley Clay Mining Co.,82.071389,39.807222,-82.071389
VALLEY CITY QUARRY,90.724444,39.708889,-90.724444
Valley Center Pit,111.2025,45.729444,-111.2025
Valley Block & Concrete,149.248611,63.245,-149.248611
Valley #1 Tolar Pit,103.888888,34.449166,-103.888888
Vallejos Mine,106.695859,34.969217,-106.695859
Valier Coal Yard,79.0475,40.907777,-79.0475
Valente Pit,73.619166,42.685555,-73.619166
Valencia Sand Pit #1,95.672222,39.084166,-95.672222
Valdez Screener,145.517137,62.534481,-145.517137
Valdez Creek Mine,149.366667,63.058333,-149.366667
VAL VISTA - CITRUS GROVE 150,111.757778,33.475556,-111.757778
Vail Mine,81.280556,40.213611,-81.280556
Vado Sand Pit,106.594722,32.140833,-106.594722
VADO QUARRY,106.658333,32.158888,-106.658333
Vado Quarry,106.594722,32.140833,-106.594722
VACHERIE SAND PIT,90.767559,30.007612,-90.767559
V-24 C-2,101.263611,48.24,-101.263611
V-23 C-21,101.263611,48.24,-101.263611
V-22 C-1,101.263611,48.24,-101.263611
V-2  #1,81.737222,37.125556,-81.737222
V-18 C-15,101.263611,48.24,-101.263611
V R Pit,105.95,42.797222,-105.95
Uvalde Quarry,99.786111,29.209722,-99.786111
Utica Stone Plant,89.019722,41.3275,-89.019722
UTELITE,111.313889,41.033611,-111.313889
Utecht Sand & Gravel Inc.,92.558916,45.07063,-92.558916
Usibelli,148.966111,63.856944,-148.966111
Uschak,80.036944,41.1325,-80.036944
US Highway 10 Sand Processing Plant,92.216992,44.652395,-92.216992
US Grant,111.889722,45.365,-111.889722
Urie Gravel Pit (Permit M-2009-038),108.784444,40.0975,-108.784444
Urbana Materials,83.772778,40.103889,-83.772778
Upton Quarry,85.893333,37.465,-85.893333
Upshur Complex,80.156388,38.877222,-80.156388
UPRR Lakeside Quarry,112.166944,41.159722,-112.166944
Upper Sandusky Plant,83.233149,40.782822,-83.233149
Upper Sandusky,83.217222,40.783333,-83.217222
Upper Newskah Pit,123.889444,46.980833,-123.889444
Upper Mahanoy Bank,76.216944,41.750277,-76.216944
Upper Dry Creek Slate Mine,120.835833,38.451666,-120.835833
Upper Cedar Grove No 4,82.052222,37.600833,-82.052222
Upper Cedar Grove Mine No 5,81.996944,37.601667,-81.996944
Upper Big Branch Raw Coal Facil,81.538333,37.914444,-81.538333
Upland Pit and Mill,117.69493,34.106868,-117.69493
Upland Pit ,108.4575,39.034167,-108.4575
"University Sand & Gravel, Inc.",76.401924,42.378598,-76.401924
Universal Ser #119x27,75.097836,43.23825,-75.097836
Universal Screen Plant,93.909722,45.664722,-93.909722
UNIVERSAL SCREEN PLANT,84.691388,42.238333,-84.691388
UNIVERSAL PORTABLE PLANT,94.330556,38.258611,-94.330556
Universal Pit,91.347533,46.549039,-91.347533
Universal Crushing,91.409166,44.778333,-91.409166
Universal Crusher,95.706388,44.558055,-95.706388
Universal Crusher,93.264911,43.658267,-93.264911
UNIVERSAL,89.251388,46.102777,-89.251388
Unity Stone Quarry,72.279301,43.268226,-72.279301
United States Energy,83.748611,37.119444,-83.748611
United Plant,92.688611,47.280556,-92.688611
United Materials/Conc. Agg. Wash ,111.409167,47.509722,-111.409167
United Brick Pit,94.033333,41.616111,-94.033333
"UNITED AGGREGATES, INC.",82.907222,40.417222,-82.907222
United Aggregates Inc.,82.260833,40.440833,-82.260833
United - Mine,92.534722,47.473333,-92.534722
UNIT NO. 1- Power Screen Portable,99.901944,43.969444,-99.901944
Unit No 2,89.455675,43.191937,-89.455675
Unit No 1,89.455675,43.191937,-89.455675
Unit 1,99.830555,43.363333,-99.830555
UNIT 01 Wallman Pit,101.001944,47.551388,-101.001944
Unit #9,89.467771,43.148283,-89.467771
Unit #7,89.454842,43.188326,-89.454842
UNIT #65 KOMATSU BR550 JG CRSHR,70.522777,43.693611,-70.522777
UNIT #63 PORTEC 1047J,70.522865,43.693677,-70.522865
Unit #6,89.454842,43.188326,-89.454842
Unit #4,89.455675,43.191937,-89.455675
Unit #3,89.454842,43.188326,-89.454842
Unit #16,89.455555,43.191944,-89.455555
Unit #15,89.454722,43.188333,-89.454722
Unit #14,89.454722,43.188333,-89.454722
Unit #13,89.455555,43.191944,-89.455555
Unit #12,89.467777,43.148333,-89.467777
Unit #10,89.467771,43.148283,-89.467771
Unit # 2,98.099166,45.244444,-98.099166
Unit # 1,99.901944,43.969444,-99.901944
Unit  #7,102.083056,31.991667,-102.083056
Uniontown Stone ,80.989166,40.143055,-80.989166
UNION SAND MINE,81.742336,31.707992,-81.742336
Union Furnace Quarry,78.167222,40.621388,-78.167222
Union Cty,80.619722,35.046666,-80.619722
Union City,97.955,35.406389,-97.955
UNION BRIDGE MD,77.165555,39.555555,-77.165555
Unimin-Dividing Creek Plant ,75.064019,39.291231,-75.064019
Unimin Red Hill IOTA,82.282004,35.976085,-82.282004
Unimin Crystal ,82.060641,35.896396,-82.060641
UNIMIN CORP-ROFF PLANT,96.836111,34.636944,-96.836111
Unimin Corporation-Utica Plant ,89.009444,41.342222,-89.009444
Unimin Corporation-Troy Grove Plant ,89.085,41.465,-89.085
Unimin Corporation-Mc Intyre,83.201727,32.83591,-83.201727
Unimin Corporation-Emmett Plant,116.547222,43.868611,-116.547222
UNIMIN CORPORATION OREGON IL PLA,89.332222,42.014722,-89.332222
Unimin Corporation Lugoff,80.734439,34.190341,-80.734439
Unimin Corporation Guion Plant,91.940556,35.925556,-91.940556
UNIMIN CORPORATION,90.458588,38.263638,-90.458588
Unimin Corporation,89.230033,38.267036,-89.230033
UNIMIN CORP-HEPHZIBAH,82.096786,33.314031,-82.096786
Unimin Corp Gore Plant,78.334444,39.256111,-78.334444
UNIMIN CORP,97.540833,32.188611,-97.540833
UNICOI QUARRY,82.303611,36.24,-82.303611
Unger Texas Stone ,99.618889,32.801389,-99.618889
Underwood Wash Plant,96.113055,46.285833,-96.113055
Underground Black River Operation,84.291944,38.830278,-84.291944
Unalakleet Screener,160.797777,63.881666,-160.797777
UMPQUA SAND & GRAVEL PIT,123.41836,43.254459,-123.41836
UMore Park Mining Operation,93.078117,44.721402,-93.078117
Ulrich Pit,98.940591,41.604962,-98.940591
Ullery Pit,106.325179,43.716115,-106.325179
Ugadaga Quarry,149.934808,61.19123,-149.934808
U752 Mobile Crusher,106.141944,38.0875,-106.141944
U.S. Lime Company-St. Clair,94.828611,35.645,-94.828611
