CURRENT_MINE_NAME,CURRENT_MINE_STATUS,CURRENT_CONTROLLER_NAME,CURRENT_OPERATOR_NAME,PRIMARY_SIC,latitude,longitude
Valdez Creek Mine,Abandoned,Valerie D  Koch; Doug A  Koch,KM4 Group ,Gold Ore,63.393055,-148.888333
Mincher Enterprises,Intermittent,Dorothy A  Mincher,Mincher Enterprises,Construction Sand and Gravel,62.4475,-148.795555
Dena Portable Screen Plant # 1,Intermittent,United States Government,USDI - National Park Service,Construction Sand and Gravel,63.729722,-148.766666
DENA Mobile Screen Plant #2,Intermittent,United States Government,USDI National Park Service,Construction Sand and Gravel,63.729722,-148.766666
Jonesville Coal Mine,Abandoned and Sealed,Samuel  Nappi,United Energy Group,Coal (Bituminous),61.4403,-148.553
Caldwell #8,Abandoned,Raymond L  Caldwell,Tenas Lake Mining LLC,Gold Ore,63.795,-148.489722
Lucky Wish Mine,Abandoned,William  Nelson,Gold Rush Mining,Gold Ore,63.795,-148.489722
Torgersen HSI Crusher,Abandoned,Cook Inlet Regional Inc; Nabors Industries Inc,"Alaska Interstate Construction, LLC.",Construction Sand and Gravel,61.796666,-148.462777
Rusty Creek Mine,Abandoned,Steven C  Smith; Jamie  Baker,C A Gold LLC,Gold Ore,63.261111,-148.255833
Mobile Plant  #3,Intermittent,Colas S A,University Redi-Mix,Construction Sand and Gravel,64.894722,-148.203055
Gold King Creek,Intermittent,Philip K  Cannon; Noel A  Cannon,Cannon Resources LLC,Gold Ore,64.894722,-148.203055
R B Gravel Company,Intermittent,Gerald  Hassel,R B Gravel Company,Gold Ore,64.851733,-148.034605
Cripple Creek Mine,Intermittent,Cody K  Dusenberry; Robert  Knapp Jr,Northwest Gold LLC,Gold Ore,64.845556,-148.018611
Crusher Unit #2,Abandoned,James P  McGlinchy,M & M Constructors,Construction Sand and Gravel,64.814444,-147.905555
Crusher Unit # 1,Intermittent,James P  McGlinchy,M & M Constructors,"Crushed, Broken Stone NEC",64.814569,-147.905524
Dredge,Intermittent,A John  Minder,Great Northwest Inc,Construction Sand and Gravel,64.812019,-147.793343
JVP,Intermittent,Jack G  Phipps,JVP Construction Inc.,Construction Sand and Gravel,64.826944,-147.790277
Sag Screener,Temporarily Idled,State Of Alaska,State of Alaska Department of Transportation,Construction Sand and Gravel,64.826666,-147.778333
Brice Inc. Portable #2,Intermittent,Calista Corporation,Brice Inc.,"Crushed, Broken Stone NEC",64.846944,-147.738889
Browns Hill Quarry - Stationary Pit ,Intermittent,Calista Corporation,Browns Hill Quarry LLC,"Crushed, Broken Stone NEC",64.846944,-147.738888
Brice Inc. Portable #6,Abandoned,Calista Corporation,Brice Inc.,Construction Sand and Gravel,64.846944,-147.738888
Fish Creek,Intermittent,Jerry  Sadler,Airport Equipment Rentals Inc,Gold Ore,64.812207,-147.735416
Cleary Creek at Chantanka,Intermittent,James L  Thurman,Earth Movers Of Fairbanks,Gold Ore,64.845833,-147.734166
Nolan Valley,Temporarily Idled,Ralph D  Hamm,Slisco Inc,Gold Ore,64.838889,-147.720833
Little Squaw Creek ,Abandoned,William V  Schara,Goldrich Mining Company,Gold Ore,64.838888,-147.720833
Jubilee Mine,Intermittent,Tania S  Clark,"Jubilee Mine, LLC",Gold Ore,64.837778,-147.716389
F S & G Aggregate Inc,Intermittent,Charlie  Chausse,F S & G Aggregate Inc,Construction Sand and Gravel,64.837777,-147.716388
Cantwell Screener,Intermittent,State Of Alaska,State of Alaska Department of Transportation,Construction Sand and Gravel,63.22,-147.690556
Fox Mine,Intermittent,Daniel J May,Polar Mining Inc,Gold Ore,64.948888,-147.6825
H C Redi-Mix Inc.,Intermittent,William  Hoople,H C Redi-Mix Inc.,Construction Sand and Gravel,64.818097,-147.67673
Old Camp Mine,Temporarily Idled,Aspen/Westcord LLC; James R  Orr,Q4M Production Company LLC,Gold Ore,64.51,-147.67
Fox Pit,Abandoned,Francis S  James,"North Star Const. Equipment & Leasing, Inc",Construction Sand and Gravel,64.946111,-147.666388
Vault Mine,Temporarily Idled,Sam  Skidmore,Skidmore Mining Company,Gold Ore,65.035,-147.659722
Tillicum Resources,Abandoned,Fred G  Cornelius,Tillicum Resources,Gold Ore,64.995277,-147.635277
Nolan Creek Mine,Abandoned,Silverado Gold Mines Ltd,Tri-Con Mining Inc,Gold Ore,64.770277,-147.631388
Linda Creek,Abandoned,Thomas E  Hall,Compass Mining Inc,Gold Ore,64.770277,-147.631388
Hamilton Portable IV,Temporarily Idled,Jeff  Hamilton; Joan  Hamilton,Hamilton Construction,Construction Sand and Gravel,64.815,-147.631111
Kokomo Creek,Abandoned,John L.  McClain,Kokomo Mining,Gold Ore,64.901111,-147.604722
Dome Creek Operations,Abandoned,Jim  Holmes,Rerun Productions,Gold Ore,65.008888,-147.595277
Last Mine,Intermittent,Ronald Wayne  MacLaren,Maccor Mining LLC,Gold Ore,65.097222,-147.573611
Golden Summit Project,Abandoned,Steve  Manz; Michael P  Gross,Freegold Recovery U.S.A.,Gold Ore,65.097222,-147.573611
Faith Creek Mine,Temporarily Idled,Ferrel Lee  Woods,"D'log Mineral, Inc.",Gold Ore,65.097222,-147.573611
AggPro Wash Plant,Intermittent,Colas S A,Colaska dba Secon,Construction Sand and Gravel,64.793056,-147.568889
Scabtron,Active,Mark E  Miell,Scabtron,Gold Ore,65.076667,-147.549722
Primary Wash Plant,Intermittent,Colas S A,University Redi-Mix,Construction Sand and Gravel,64.797777,-147.539166
Mobile Plant #4,Intermittent,Colas S A,University Redi-Mix,Construction Sand and Gravel,64.797777,-147.539166
Fairbanks Excavation Mine,Temporarily Idled,Raymond  Young,"Fairbanks Excavation, LLC",Gold Ore,64.948582,-147.527714
Industrial Pit,Intermittent,Jeffrey  Day,Alaska Industrial LLC,Construction Sand and Gravel,64.780833,-147.492777
Brice Inc. Portable #B,Abandoned,Calista Corporation,Brice Incorporated,"Crushed, Broken Stone NEC",64.831666,-147.470277
Magnet & Gold Creek,Temporarily Idled,Richard L  Wright,RTD Mining,Gold Ore,64.765278,-147.376111
Elvira Pit,Intermittent,William  Hoople,"H C Contractors, Inc",Construction Sand and Gravel,64.771457,-147.367585
Robert Cook,Intermittent,Robert C  Cook,Robert Cook,Gold Ore,64.768888,-147.353333
Two Cities Screening Plant,Abandoned,Joanne  Trefethen; William  Trefethen,"Two Cities Construction, Inc.",Construction Sand and Gravel,64.769722,-147.334444
Fairbanks Creek Mine,Intermittent,Paul  Manuel,Paul & Company,Gold Ore,65.065677,-147.305574
North Pole Gravel Products Pit,Abandoned,Alan E.  Las,Interior Landscaping LLC,Construction Sand and Gravel,64.736666,-147.288611
Brice Inc. Portable #A,Abandoned,Calista Corporation,Brice Incorporated,"Crushed, Broken Traprock",64.746944,-147.265
H C Contractors Crusher,Abandoned,William  Hoople,"H C Contractors, Inc",Construction Sand and Gravel,64.883333,-146.854444
Fort Knox Mine,Active,Kinross Gold Corp,Fairbanks Gold Mining Inc,Gold Ore,65.072777,-146.521944
Valdez Mining Co,Abandoned,,Joe Van Note,Construction Sand and Gravel,61.132777,-146.394722
Mineral Creek Mine,Abandoned,David Lincoln  Dempsey,David Dempsey Mining LLC,Gold Ore,61.139722,-146.366111
Thanks at Last,Abandoned,,Joe Van Note and James Williams,Construction Sand and Gravel,61.130833,-146.348333
Glacier Pit & Port Mill,Intermittent,William P  Harris,Harris Sand & Gravel Inc,Construction Sand and Gravel,61.124444,-146.265555
Pogo Mine,Active,Sumitomo Metal Mining Co Ltd,Sumitomo Metal Mining Pogo LLC,Gold Ore,64.259722,-146.111111
Y pit Whitshed,Intermittent,David  Sjostedt,Eagle Contracting Corporation,Construction Sand and Gravel,60.516981,-145.8156
Delta Wash Plant,Intermittent,Colas S A,Colaska dba University Redi-Mix,"Crushed, Broken Stone NEC",64.043056,-145.736389
Delta Concrete Products Pit,Intermittent,Matthew J  Walker,Delta Concrete Products,Construction Sand and Gravel,64.030555,-145.73
The Slim Chance,Abandoned,Robert I  Ditman,Ditman Placer Gold Inc,Gold Ore,61.176944,-145.685555
Carns Gravel Pit,Intermittent,Jon W  Dufendach; Michael L  Crouch,Delta Industrial Services Inc,Construction Sand and Gravel,64.041111,-145.666389
Valdez Screener,Intermittent,State Of Alaska,State of Alaska Department of Transportation,Construction Sand and Gravel,62.534481,-145.517137
Cordova Screener,Intermittent,State Of Alaska,AK DOT/PF,"Crushed, Broken Stone NEC",60.493611,-145.474722
Mastadon Creek,Intermittent,Doug  Baker,"Landview Excavating, Inc",Gold Ore,65.549999,-145.412351
CCR Mine,Intermittent,Creighton E  Lapp; Charles  Tillian,CCR Mining LLC,Gold Ore,65.55,-145.412222
Golddust,Intermittent,Robert Dale  Hare,Hareventure Mining,Gold Ore,65.549722,-145.412222
Eagle Creek,Temporarily Idled,Clayton  Lapp,L & L Mining Inc,Gold Ore,65.545556,-145.191944
Ketchum Creek Location; Alaska,Intermittent,Rick G  Sherlund,Sherlund Mining LLC,Gold Ore,65.575,-144.781388
Bailey Mining,Intermittent,James S  Bailey,James S Bailey,Gold Ore,65.744167,-144.172222
Rock&Roll Mining,Temporarily Idled,Mike S  Dale; Robert  Cabos,Rock & Roll Mining,Gold Ore,62.706944,-143.961111
Albert Creek Mine,Abandoned,Patricia  Lankford; Steve  Lankford,4/S Services,Gold Ore,62.737777,-143.590555
Cedar Rapids 30x54 Jaw Crusher,Intermittent,Cook Inlet Regional Inc; Nabors Industries Inc,"Alaska Interstate Construction, LLC.",Construction Sand and Gravel,63.373056,-143.276111
Burnham Construction Gravel Pit,Intermittent,Glenn E  Burnham,Burnham Construction Inc.,Construction Sand and Gravel,63.336667,-142.985556
Kenyon Creek Claims,Abandoned,Michael A  Williams,Tok Exploration,Gold Ore,63.329444,-142.954444
Tazlina Screener,Intermittent,State Of Alaska,State of Alaska Department of Transportation,Construction Sand and Gravel,63.402222,-142.868056
Tok Screener,Temporarily Idled,State Of Alaska,State of Alaska Department of Transportation,Construction Sand and Gravel,63.402222,-142.868055
placer mine,Intermittent,George  Seuffert,seuffert mining,Gold Ore,64.055,-142.265277
South Crusher #3,Intermittent,Roger  Schnabel,Southeast Road Builders Inc,Construction Sand and Gravel,59.369444,-135.83
Lost Channel Mine,Temporarily Idled,Richard E  Lohr,Glacial Resource LLC,Gold Ore,59.369444,-135.83
Big Nugget Mine,Intermittent,Parker R  Schnabel,"Upstream, LLC.",Gold Ore,59.235833,-135.445
Sudnikovich Quarry,Intermittent,Timothy A  Eddy,S & S General Contractors & Equipment Rental Inc,"Crushed, Broken Traprock",57.101667,-135.396667
S&S Quarry Crusher,Intermittent,Timothy A  Eddy,S&S General Contractors and Equipment Rental Inc,Construction Sand and Gravel,57.101667,-135.396667
Granite Creek (Site 4),Intermittent,Michael  Tisher,Tisher Construction,"Crushed, Broken Stone NEC",57.101667,-135.395833
Knik Crusher #3,Abandoned,Lynden Inc,Knik Construction Company Inc,Construction Sand and Gravel,57.046944,-135.348889
Hamilton Portable III,Temporarily Idled,Jeff  Hamilton; Joan  Hamilton,"Hamilton Construction, LLC",Construction Sand and Gravel,59.464444,-135.299167
Hamilton Portable,Abandoned,Jeff  Hamilton; Joan  Hamilton,Hamilton Construction,Construction Sand and Gravel,59.464444,-135.299166
Hamilton Portable II,Intermittent,Jeff  Hamilton; Joan  Hamilton,Hamilton Construction LLC,Construction Sand and Gravel,59.464444,-135.299166
Hamilton Portable VI,Abandoned,Jeff  Hamilton; Joan  Hamilton,Hamilton Construction,Construction Sand and Gravel,59.465277,-135.298888
River Plant,Intermittent,David M  Hunz,Hunz & Hunz Enterprises,Construction Sand and Gravel,59.546667,-135.204722
Kensington,Active,"Coeur Mining, Inc.",Coeur Alaska Inc,Gold Ore,58.799444,-135.017222
Hecla Greens Creek Mine,Active,Hecla Mining Company,Hecla Greens Creek Mining Company,Silver Ore,58.1175,-134.745833
Bicknell - Pegson,Abandoned,Roscoe G  Bicknell IV,Bicknell Inc,Construction Sand and Gravel,58.438611,-134.674166
Extec Portable,Intermittent,Robert  Miller; Terrence  Miller,Miller Construction Co Ltd,Construction Sand and Gravel,58.366389,-134.608056
Portable 235,Intermittent,William  Tonsgard,Channel Construction Inc,"Crushed, Broken Stone NEC",58.365278,-134.580278
Miller Construction Co Ltd,Intermittent,Robert  Miller; Terrence  Miller,Miller Construction Co Ltd,"Crushed, Broken Stone NEC",58.365278,-134.580278
Portable 191,Abandoned,William  Tonsgard,Channel Construction Inc,Dimension Limestone,58.365277,-134.580277
AggPro Crusher,Intermittent,Colas S A,Secon,Construction Sand and Gravel,58.359167,-134.488056
Bingham Crusher ,Intermittent,Colas S A,Secon,Construction Sand and Gravel,58.359167,-134.488056
Secon Balzer,Abandoned,Colas S A, Secon,Construction Sand and Gravel,58.359166,-134.488055
South Crusher #2,Intermittent,Roger  Schnabel,"Southeast Roadbuilders, Inc.",Construction Sand and Gravel,55.94,-133.18
Wrangell Pit,Intermittent,,Kiewit Infrastructure West Co.,"Crushed, Broken Stone NEC",56.4875,-132.386944
Niblack Project LLC,NonProducing,Heatherdale Resources,Niblack Project LLC,Gold Ore,55.066389,-132.147222
Big Rock Trucking,Intermittent,Erik D  Bolshakoff,Erik Bolshakoff,Construction Sand and Gravel,55.421111,-131.769444
Ketchikan Ready Mix Crusher,Abandoned,Dawson Construction Company,Ketchikan Ready Mix & Quarry Inc,"Crushed, Broken Traprock",55.373055,-131.721111
Calder,Temporarily Idled,Northwest Carbonates; Bleeck Management,Columbia River Carbonates,"Crushed, Broken Limestone NEC",55.704444,-130.645
HSWP Botanic Garden No. 2,Temporarily Idled,Jim  Haddox,Mashuda Corporation,Coal (Bituminous),40.245833,-129.245833
Mobile Crusher # 3,Intermittent,MDU Resources Group Inc,Knife River Materials,Construction Sand and Gravel,42.815833,-124.508056
Edson Creek Quarry,Intermittent,Herbert A  Smith; Floyd D  Smith,Edson Creek Rock Products,"Crushed, Broken Stone NEC",42.482472,-124.398485
Puget Sound Surfacers Inc G6,Temporarily Idled,Michael P  Shaw,Puget Sound Surfacers Inc,Construction Sand and Gravel,47.950278,-124.385556
Komatsu #1,Abandoned,Mitchell W  Vincent,Dew Valley Rock and Timber LLC,"Crushed, Broken Stone NEC",43.042777,-124.385555
Portable Crusher,Intermittent,Jack  Hillcar,Hillcar & Fletcher Inc,Construction Sand and Gravel,47.950355,-124.385487
FREEMAN GOLD BEACH WASH PLANT,Intermittent,Ted L  Freeman Jr,Freeman Rock Inc,Construction Sand and Gravel,42.4375,-124.376944
Libby Creek Quarry,Abandoned,Joe A  Kaufman,Sandy's Backhoe & Const.,"Crushed, Broken Stone NEC",42.487778,-124.336111
Beaver Falls Quarry,Temporarily Idled,Jennifer  Bruch,Bruch & Bruch Construction Inc,"Crushed, Broken Traprock",48.094167,-124.268333
PCR-1,Intermittent,Jess  Fitzhugh; Dave  Baldwin,"Tidewater Contractors, Inc.","Crushed, Broken Stone NEC",42.063611,-124.262222
PC-100,Intermittent,Jess  Fitzhugh; Dave  Baldwin,"Tidewater Contractors, Inc.",Construction Sand and Gravel,42.046388,-124.255
PC-200,Abandoned,Jess  Fitzhugh; Dave  Baldwin,"Tidewater Contractors, Inc.",Construction Sand and Gravel,42.046388,-124.255
PC 400,Abandoned,Jess  Fitzhugh; Dave  Baldwin,"Tidewater Contractors, Inc.",Construction Sand and Gravel,42.046388,-124.255
PC-1001,Abandoned,Jess  Fitzhugh; Dave  Baldwin,"Tidewater Contractors, Inc.","Crushed, Broken Stone NEC",42.046388,-124.255
FREEMAN PORTABLE CRUSHER,Intermittent,Ted L  Freeman Jr,Freeman Rock Inc,"Crushed, Broken Stone NEC",42.069214,-124.25373
FREEMAN BROOKINGS WASH PLANT,Intermittent,Ted L  Freeman Jr,FREEMAN ROCK INC,Construction Sand and Gravel,42.069166,-124.253611
PORTABLE POWERSCREEN,Temporarily Idled,Ted L  Freeman Jr,"FREEMAN ROCK, INC.",Construction Sand and Gravel,42.069166,-124.253611
Elk River Wash Plant,Intermittent,MDU Resources Group Inc,Knife River Materials,Construction Sand and Gravel,43.381967,-124.249251
Mobile Crusher #1,Intermittent,MDU Resources Group Inc,Knife River Materials,"Crushed, Broken Stone NEC",43.381944,-124.249166
Mobile Crusher #2,Intermittent,MDU Resources Group Inc,Knife River Materials,"Crushed, Broken Stone NEC",43.381944,-124.249166
LC-300,Intermittent,Donald M  Laskey,Laskey-Clifton Corporation ,"Crushed, Broken Stone NEC",43.288056,-124.233056
Mullen Road Processing Site & Mine Sites,Intermittent,"IDM International, Ltd",Oregon Resources Corporation,Chromite Chromium Ore,43.357778,-124.203056
Hole Pit,Intermittent,Henry  Westbrook III,HW3 LLC,"Sand, Industrial NEC",41.755948,-124.201747
LC-200,Intermittent,Donald M  Laskey,Laskey-Clifton Corporation,"Crushed, Broken Stone NEC",42.960311,-124.197915
Portable Crusher,Intermittent,Charlie L  Yates,Charlie Yates Ranching Inc,"Crushed, Broken Stone NEC",43.177054,-124.187608
Bruch & Bruch Portable #1,Temporarily Idled,Jennifer  Bruch,"Bruch & Bruch Construction, Inc.",Construction Sand and Gravel,48.061944,-124.178611
Lopez Rock Quarry,Temporarily Idled,Henry  Westbrook III,HW3 LLC,"Crushed, Broken Stone NEC",41.936388,-124.174166
Kincheloe Quarry,Active,Wesley J  Kincheloe,Kincheloe & Sons Inc,"Crushed, Broken Traprock",43.105556,-124.161389
Humboldt Quarries,Temporarily Idled,Humboldt County-Ca,County Of Humboldt,Construction Sand and Gravel,40.805278,-124.16
Mercer Fraser Plant B Portable Crusher,Intermittent,Ted E  Contri; Ted E  Contri,Mercer Fraser Co,Construction Sand and Gravel,40.588611,-124.155
Sandy Prairie Portable Crusher Plant A,Intermittent,Ted E  Contri; Ted E  Contri,Mercer Fraser Co,Construction Sand and Gravel,40.584722,-124.154444
MARIS PIT ,Temporarily Idled,Del Norte County-Ca,Del Norte County Road Division,Construction Sand and Gravel,41.921667,-124.150833
ALTON PIT & MILL,Active,Robert C  McLaughlin; Michael J  McLaughlin,Eureka Sand & Gravel Co Inc,Construction Sand and Gravel,40.548611,-124.149444
Main Quarry,Intermittent,Michael P Main; Craig A Main,Main Rock Products Inc,"Crushed, Broken Traprock",43.428242,-124.144209
PEGSON JAW,Abandoned,David G  Gould; Donna L  Gould,Coos Bay Timber Operators Inc,"Crushed, Broken Traprock",43.428333,-124.144166
PEGSON MAXTRAK 1300 CONE,Abandoned,David G  Gould; Donna L  Gould,COOS BAY TIMBER OPERATORS INC,"Crushed, Broken Basalt",43.428333,-124.144166
Weekly Pit,Intermittent,Reggie  Hoover,Hoover Excavating & Trucking Inc,"Crushed, Broken Stone NEC",43.064722,-124.138889
Smith River Pit & Mill,Abandoned,Granite Construction Inc,Granite Construction Company,Construction Sand and Gravel,41.875277,-124.1325
ERM Rock,Active,Robert C  McLaughlin; Michael J  McLaughlin,Eureka Ready Mix Concrete Co Inc,Construction Sand and Gravel,40.513888,-124.128055
Roads Extec,Intermittent,"Alexander Redwood Partners, LLC",Humboldt Redwood Company LLC,Construction Sand and Gravel,40.483611,-124.102777
South Barn Symons,Abandoned,"Alexander Redwood Partners, LLC",Humboldt Redwood Company LLC,Construction Sand and Gravel,40.483333,-124.102777
Lee Valley Rock Products LLC,Intermittent,Norman T  Jarvis; LeArla  Jarvis,Lee Valley Rock Products LLC,"Crushed, Broken Stone NEC",43.151944,-124.101389
Portable No 1,Intermittent,Kevin S  Yeager,Godfrey & Yeager Excavating Inc,"Crushed, Broken Stone NEC",43.455,-124.091944
Kenstone Quarry,Intermittent,CRH PLC,Bandon Concrete & Development,Construction Sand and Gravel,43.455,-124.091944
SNIDER ROCK QUARRY,Intermittent,Jennifer  Bruch,BRUCH & BRUCH CONST.,"Crushed, Broken Stone NEC",48.068611,-124.088611
COOS COUNTY PORTABLE,Intermittent,Coos County-Or,Coos County Highway Department,"Crushed, Broken Traprock",43.086135,-124.080447
FOE INC,Abandoned,Alan M  Hathaway,Five Oaks Excavation Inc.,"Crushed, Broken Stone NEC",43.125,-124.075555
